idx,rot_sign,SMILES,R=0,close,nmol
111102,-1,COC(=O)C1=C[C@@H](OC(c2ccccc2)(c2ccc(OC)cc2)c2ccc(OC)cc2)[C@@H](OC(C)=O)[C@H](OC(C)=O)C1,False,False,1
111103,-1,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(OS(=O)(=O)O)c(O)c1)c1cc(O)c(O)c(O)c1,False,False,1
111104,-1,COC(=O)[C@@]1(OC(C)=O)C[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OP(=O)(OCc2ccccc2)OCc2ccccc2)C1,False,False,1
111105,-1,COC(=O)c1c(C)nc2c(c1-c1cccc([N+](=O)[O-])c1)C[C@@]1(O)[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111106,-1,COC(=O)c1c(C)nc2c(c1-c1ccc([N+](=O)[O-])cc1)C[C@@]1(O)[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111107,-1,COC(=O)c1c(C)nc2c(c1-c1cccc([N+](=O)[O-])c1)C[C@H]1[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111108,-1,COC(=O)c1c(C)nc2c(c1-c1ccc([N+](=O)[O-])cc1)C[C@H]1[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111109,-1,CCOC(=O)c1c(C)nc2c(c1-c1cccc([N+](=O)[O-])c1)C[C@@]1(O)[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111110,-1,CCOC(=O)c1c(C)nc2c(c1-c1ccc([N+](=O)[O-])cc1)C[C@@]1(O)[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111111,-1,CCOC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@@H]1c1ccccc1[N+](=O)[O-],False,False,1
111112,-1,CCOC(=O)c1c(C)nc2c(c1-c1cccc([N+](=O)[O-])c1)C[C@H]1[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111113,-1,CCOC(=O)c1c(C)nc2c(c1-c1ccc([N+](=O)[O-])cc1)C[C@H]1[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111114,-1,C=C(CO[Si](C)(C)C(C)(C)C)C[C@H](O)[C@H]1OCO[C@H]2[C@@H]3CC(=O)N[C@@](O[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)(C3)O[C@H]21,False,False,1
111115,-1,N.O=C(O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@H](OP(=O)(O)O)C1,False,False,2
111116,-1,C=C(CO[Si](C)(C)C(C)(C)C)CC(=O)[C@H]1OCO[C@H]2[C@@H]3CC(=O)N[C@@](O[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)(C3)O[C@H]21,False,False,1
111117,-1,C=C(CO[Si](C)(C)C(C)(C)C)C(C)(C)C(=O)[C@H]1OCO[C@H]2[C@@H]3CC(=O)N[C@@](O[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)(C3)O[C@H]21,False,False,1
111118,-1,CC1(C)O[C@H]2[C@@H](O1)[C@@H](CO[C@@H]1O[C@H](c3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]1OC(=O)C(C)(C)C)O[C@@H]1OC(C)(C)O[C@@H]12,False,False,1
111119,-1,O[C@H]1[C@H](OC[C@H]2OC=C[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)O[C@H](c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,False,False,1
111120,-1,O=C([O-])C1=C[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O/C(=C\F)C(=O)[O-])C1.[Na+],False,False,2
111121,-1,CCCOc1c(OCCCOP(=O)(OCc2ccccc2)OCc2ccccc2)cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc1S(=O)(=O)CC(C)=O,False,False,1
111122,-1,COc1ccc2c3c1O[C@H]1c4nc5c(c(-c6cccc([N+](=O)[O-])c6)c4C[C@H]4[C@@H](C2)N(C)CC[C@]314)C[C@H]1[C@H]2Cc3ccc(OC)c4c3[C@@]1(CCN2C)[C@H]5O4,False,False,1
111123,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@H]5[C@@H](C2)N(C)CC[C@]315)C(c1cccc([N+](=O)[O-])c1)C1=C(N4)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(C)[C@H](C4)[C@@H]3C1,False,False,1
111124,-1,COc1ccc2c3c1O[C@H]1c4nc5c(c(-c6ccc([N+](=O)[O-])cc6)c4C[C@H]4[C@@H](C2)N(C)CC[C@]314)C[C@H]1[C@H]2Cc3ccc(OC)c4c3[C@@]1(CCN2C)[C@H]5O4,False,False,1
111125,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@H]5[C@@H](C2)N(C)CC[C@]315)C(c1ccc([N+](=O)[O-])cc1)C1=C(N4)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(C)[C@H](C4)[C@@H]3C1,False,False,1
111126,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@@]5(O)[C@@H](C2)N(C)CC[C@]315)C(c1cccc([N+](=O)[O-])c1)C1=C(N4)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(C)[C@H](C4)[C@]3(O)C1,False,False,1
111127,-1,COc1ccc2c3c1O[C@H]1c4nc5c(c(-c6cccc([N+](=O)[O-])c6)c4C[C@@]4(O)[C@@H](C2)N(C)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(OC)c4c3[C@@]1(CCN2C)[C@H]5O4,False,False,1
111128,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@H]5[C@@H](C2)N(C)CC[C@]315)[C@H](c1ccc([N+](=O)[O-])cc1)[C@H]1C[C@H]2[C@H]3Cc5ccc(OC)c6c5[C@@]2(CCN3C)[C@@H](O6)[C@]1(O)O4,False,False,1
111129,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@@]5(O)[C@@H](C2)N(C)CC[C@]315)C(c1ccccc1[N+](=O)[O-])C1=C(N4)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(C)[C@H](C4)[C@]3(O)C1,False,False,1
111130,-1,COc1ccc2c3c1O[C@H]1c4nc5c(c(-c6ccccc6[N+](=O)[O-])c4C[C@@]4(O)[C@@H](C2)N(C)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(OC)c4c3[C@@]1(CCN2C)[C@H]5O4,False,False,1
111131,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@H]5[C@@H](C2)N(C)CC[C@]315)[C@H](c1cccc([N+](=O)[O-])c1)[C@H]1C[C@H]2[C@H]3Cc5ccc(OC)c6c5[C@@]2(CCN3C)[C@@H](O6)[C@]1(O)O4,False,False,1
111132,-1,COc1ccc2c3c1O[C@H]1c4nc5c(c(-c6ccc([N+](=O)[O-])cc6)c4C[C@@]4(O)[C@@H](C2)N(C)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(OC)c4c3[C@@]1(CCN2C)[C@H]5O4,False,False,1
111133,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@@]5(O)[C@@H](C2)N(C)CC[C@]315)C(c1ccc([N+](=O)[O-])cc1)C1=C(N4)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(C)[C@H](C4)[C@]3(O)C1,False,False,1
111134,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@@]5(O)[C@@H](C2)N(C)CC[C@]315)[C@H](c1cccc([N+](=O)[O-])c1)[C@H]1C[C@@]2(O)[C@H]3Cc5ccc(OC)c6c5[C@@]2(CCN3C)[C@@H](O6)[C@]1(O)O4,False,False,1
111135,-1,COc1ccc2c3c1O[C@H]1C4=C(C[C@@]5(O)[C@@H](C2)N(C)CC[C@]315)[C@H](c1ccc([N+](=O)[O-])cc1)[C@H]1C[C@@]2(O)[C@H]3Cc5ccc(OC)c6c5[C@@]2(CCN3C)[C@@H](O6)[C@]1(O)O4,False,False,1
111136,-1,C=C(CO[Si](C)(C)C(C)(C)C)[C@@H](CC)[C@H](O)[C@H]1OCO[C@H]2[C@@H]3CC(=O)N[C@@](O[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)(C3)O[C@@H]12,False,False,1
111137,-1,C=C(CO[Si](C)(C)C(C)(C)C)[C@@H](CC)C(=O)[C@H]1OCO[C@H]2[C@@H]3CC(=O)N[C@@](O[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)(C3)O[C@H]21,False,False,1
111138,-1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCC[C@H]1CN1CCCC1.O=C(O)/C=C/C(=O)O,False,False,2
111139,-1,CCN(CC)CC.O=P(O)(O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](OP(=O)(O)S)[C@H](O)[C@H]1OP(=O)(O)O,False,False,2
111140,-1,C=CCO[C@H]1[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OC(=O)[C@@]23CC[C@@](C)(C(=O)O2)C3(C)C)[C@@H](OC(=O)[C@@]23CC[C@@](C)(C(=O)O2)C3(C)C)[C@@H]1OCc1ccccc1,True,False,1
111141,-1,CCC(CC)N[C@H](C)CO,False,False,1
111142,-1,O[C@@H]1[C@H]2CC[C@@H]1[C@@H](O)CC2,False,False,1
111143,-1,O[C@H]1[C@H]2CC[C@@H]1[C@@H](O)CC2,False,False,1
111144,-1,O[C@@H]1C[C@H]2CC[C@@H]1C[C@H]2O,False,False,1
111145,-1,OCC[C@@H]1C[C@@H](O)[C@@H](O)[C@H]1O,False,False,1
111146,-1,CCCC[C@H](O)CC[C@H]1CCC[C@@H](CCC)N1,False,False,1
111147,-1,CC(C)[C@H](O)[C@H](Br)C(=O)OC(C)(C)C,False,False,1
111148,-1,COC1=CC(=O)C[C@H]1OC,False,False,1
111149,-1,COC(=O)N[C@@H]1CC=C(C)CC1,False,False,1
111150,-1,CC(C)(C)[C@H](O)C[C@H](O)c1ccccc1,False,False,1
111151,-1,CC(C)(C)[C@@H](O)C[C@H](O)c1ccccc1,False,False,1
111152,-1,CC/C(=C\[C@H](C(=O)O)C(C)C)C(=O)O,False,False,1
111153,-1,C[C@H](c1ccccc1)N(N)N=O,False,False,1
111154,-1,C[S@](=O)C=C(c1ccccc1)c1ccccc1,False,False,1
111155,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O[S@@](=O)C(C)C,False,False,1
111156,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O[S@](=O)C(C)C,False,False,1
111157,-1,CC(=O)O[C@H]1[C@H]2CCC(=O)[C@@H]1CC2,False,False,1
111158,-1,CSC1=CC(=O)C[C@H](c2ccccc2)C1,False,False,1
111159,-1,C/C=C/[C@H](O)CP(=O)(OC(C)C)OC(C)C,False,False,1
111160,-1,C[S@](=O)/C=C(/c1ccccc1)c1cccnc1,False,False,1
111161,-1,O[C@@H]1[C@H](O)C=CO[C@@H]1c1ccccc1,False,False,1
111162,-1,O[C@H]1[C@H](O)C=CO[C@@H]1c1ccccc1,False,False,1
111163,-1,BrC1=C[C@@H]2C[C@H](NCc3ccccc3)[C@H]1O2,False,False,1
111164,-1,CC1(C)OC[C@H]([C@@H]2C[C@@H](N=[N+]=[N-])[C@@H](O)O2)O1,False,False,1
111165,-1,CC1(C)OC[C@H]([C@@H]2C[C@@H](N=[N+]=[N-])[C@H](O)O2)O1,False,False,1
111166,-1,CN(C)C[C@H]1CC(=O)N(c2ccccc2)O1,False,False,1
111167,-1,CCC(=O)OC[C@H](OC(=O)CC)c1ccccc1,False,False,1
111168,-1,COC(=O)CC[C@@H]1OC(C)(C)O[C@H]1CCCCCCCO,False,False,1
111169,-1,CO[C@H]1O[C@H]([C@@H](O)CO)C[C@@H]1OCc1ccccc1,False,False,1
111170,-1,Cc1cn([C@@H]2CO[C@@H](CO)O2)c(=O)nc1O,False,False,1
111171,-1,COC(=O)C1=CC(=O)[C@@H]([C@@H](C)CC(=O)C=C(C)C)CC1,False,False,1
111172,-1,COC(=O)CC[C@@H]1OC(C)(C)O[C@H]1CCCCCCC=O,False,False,1
111173,-1,CC[C@@H](COC(C)=O)NC(=O)OCc1ccccc1,False,False,1
111174,-1,CC/C(=C\[C@H](C(=O)OCOC)C(C)C)C(=O)OCOC,False,False,1
111175,-1,CCCC[C@@H](COC(C)=O)NC(=O)OCc1ccccc1,False,False,1
111176,-1,C#CCN(C)[C@H](C)CC.Cl,False,False,2
111177,-1,Cc1cn([C@H]2C[C@@H](O)[C@@H](CO)[C@@H]2F)c(=O)[nH]c1=O,False,False,1
111178,-1,C[C@H]1N[C@@H](c2ccccc2)[C@H](c2ccccc2)N[C@@H]1C,False,False,1
111179,-1,CCCCC=CCCCCCC[C@@H]1OC(C)(C)O[C@H]1CCC(=O)OC,False,False,1
111180,-1,C[Si](C)(C)O[C@H]1[C@@H](c2ccccc2)OC=C[C@H]1O[Si](C)(C)C,False,False,1
111181,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1Cc2ccccc2CN1,False,False,1
111182,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H]1Cc2ccccc2CN1,False,False,1
111183,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H]1Cc2ccccc2CN1,False,False,1
111184,-1,NC(=O)c1csc([C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,False,False,1
111185,-1,CCOC(=O)[C@@H]1C[C@H](CC#N)CCN1C(=O)OCC,False,False,1
111186,-1,CCO[C@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@H]1O,False,False,1
111187,-1,CCOC(=O)C[C@@H]1C[C@@H](O)[C@@H](O)[C@H]1OCc1ccccc1,False,False,1
111188,-1,CCOC(=O)C[C@H]1C[C@@H](O)[C@@H](O)[C@H]1OCc1ccccc1,False,False,1
111189,-1,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCC[C@H]1CN1CCCC1,False,False,1
111190,-1,CN(C)CC#CCNC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,False,False,1
111191,-1,COc1cc2c(c(Br)c1OC)CCNC[C@H]2c1ccccc1,False,False,1
111192,-1,C=CCN1CCc2cc(OC)c(OC)cc2[C@H](c2ccccc2)C1,False,False,1
111193,-1,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C[C@H]3CO3)CC2)cc1,False,False,1
111194,-1,COCCOCO[C@@H]1C[C@H](OC)[C@H]2[C@H](C)[C@@H](O)c3occc3[C@H](O)[C@@]21C,False,False,1
111195,-1,O=C(OCc1ccccc1)N(Cc1ccccc1)[C@H]1C[C@H]2C=C(Br)[C@@H]1O2,False,False,1
111196,-1,COC(=O)CC[C@]1(C)O[C@H](C(=O)OC)Cc2cc(OC)c(OC)cc21,False,False,1
111197,-1,COC(=O)CC[C@@]1(C)O[C@H](C(=O)OC)Cc2cc(OC)c(OC)cc21,False,False,1
111198,-1,CS[C@@H]1NC(=O)[C@H]1COC(=O)OCc1ccc([N+](=O)[O-])cc1,False,False,1
111199,-1,C[C@@H](COC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1,False,False,1
111200,-1,C=CCN1CCc2c(cc(OC)c(OC)c2Br)[C@H](c2ccccc2)C1,False,False,1
111201,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H](c1ccccc1)[C@H](c1ccccc1)[Sn]([CH3])([CH3])[CH3],False,False,1
111202,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](c1ccccc1)[C@@H](c1ccccc1)[Sn]([CH3])([CH3])[CH3],False,False,1
111203,-1,CCCC[C@@H](COC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1,False,False,1
111204,-1,C=C1C(=O)O[C@@H]2[C@H](O)[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(=O)C=C(C)C)[C@H]12,False,False,1
111205,-1,CC[C@@H](COC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1,False,False,1
111206,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H](c1ccccc1)[C@H](c1ccccc1)[Sn]([CH3])([CH3])[Cl],False,False,1
111207,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](c1ccccc1)[C@@H](c1ccccc1)[Sn]([CH3])([CH3])[Cl],False,False,1
111208,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H](c1ccccc1)[C@H](c1ccccc1)[Sn]([CH3])([CH3])[Br],False,False,1
111209,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](c1ccccc1)[C@@H](c1ccccc1)[Sn]([CH3])([CH3])[Br],False,False,1
111210,-1,[2H]C([2H])([2H])CCCCc1cc(OC)c2c(c1)OC(C)(C)[C@@H]1CCC(C(=O)OC)=C[C@@H]21,False,False,1
111211,-1,C[C@@]12CC[C@H](OC(=O)c3ccc(Br)cc3)C=C1CCC[C@H]2OC(=O)c1ccc(Br)cc1,False,False,1
111212,-1,COCCOCO[C@@H]1C[C@H](OC)[C@H]2[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)c3occc3[C@H](O)[C@@]21C,False,False,1
111213,-1,CC(=O)O[C@@H]1C(=O)[C@@H]2O[C@H]1C[C@@H]2N(Cc1ccccc1)C(=O)OCc1ccccc1,False,False,1
111214,-1,COCCOCO[C@@H]1C[C@H](OC)[C@H]2[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]3OC(=O)C[C@H]3[C@H](O)[C@@]21C,False,False,1
111215,-1,CC(=O)O[C@@H]1C(=O)O[C@@H]2O[C@H]1C[C@@H]2N(Cc1ccccc1)C(=O)OCc1ccccc1,False,False,1
111216,-1,C=C1C(=O)O[C@@H]2[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)[C@@H]3[C@@H](OC)C[C@@H](O)[C@@]3(C)[C@@H](OC(=O)C=C(C)C)[C@H]12,False,False,1
111217,-1,C/C=C\O[C@H]1[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1OCc1ccccc1,False,False,1
111218,-1,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(C)noc1[C@@H](C)Cc1ccccc1,False,False,1
111219,-1,C=C1C(=O)O[C@@H]2[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)[C@@H]3[C@@H](OC)C[C@@H](OCOCCOC)[C@@]3(C)[C@@H](O)[C@H]12,False,False,1
111220,-1,COCCOCO[C@@H]1C[C@H](OC)[C@H]2[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)c3oc([Si](C)(C)C)cc3[C@H](O)[C@@]21C,False,False,1
111221,-1,COc1cc2c(cc1OC)[C@](C)(C(=O)O)NCC2.Cl,False,False,2
111222,-1,C[C@@H]1COC(C)(C)N2C(=O)[C@@H](COC(=O)OCc3ccc([N+](=O)[O-])cc3)[C@@H]2S1(=O)=O,False,False,1
111223,-1,CCCCCCCCCCCC(=O)N[C@H](CSSC[C@@H](NC(=O)CCCCCCCCCCC)C(=O)OC)C(=O)OC,False,False,1
111224,-1,CCOC(=O)C1=C(COCCNC(=O)OC(C)(C)C)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,False,False,1
111225,-1,C=C1C(=O)O[C@@H]2[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)[C@@H]3[C@@H](OC)C[C@@H](OCOCCOC)[C@@]3(C)[C@@H](OC(=O)C=C(C)C)[C@H]12,False,False,1
111226,-1,O[C@@H](CSc1ncnc2[nH]cnc12)CN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,False,False,1
111227,-1,C[C@H](NC[C@H](O)COc1cccc2ccccc12)c1ccccc1.Cl,False,False,2
111228,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C[C@H]1CCC[C@@H](NCc2ccccc2)[C@@H]1C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,False,False,1
111229,-1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C[C@@H]1CCC[C@H](NCc2ccccc2)[C@H]1C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,False,False,1
111230,-1,CCOC(=O)/C=C\[C@H](OCc1ccccc1)[C@H](OC=O)[C@@H](CBr)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,False,False,1
111231,-1,CN(C)CC#CCNC(=O)[C@@](O)(c1ccccc1)C1CCCCC1.Cl,False,False,2
111232,-1,CS[C@@H]1[C@@H](COC(=O)OCc2ccc([N+](=O)[O-])cc2)C(=O)N1CC(=O)OCc1ccc([N+](=O)[O-])cc1,False,False,1
111233,-1,CCCOc1c(OCc2ccccc2)cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc1S(=O)(=O)CC(C)O,False,False,1
111234,-1,CCCOc1c(OCc2ccccc2)cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc1S(=O)(=O)C[C@H](C)O,False,False,1
111235,-1,CCCOc1c(OCc2ccccc2)cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc1S(=O)(=O)C[C@@H](C)O,False,False,1
111236,-1,CC(=O)O[C@@H](C(=O)O[C@H]1Cc2c(cc(OC(=O)OC(C)(C)C)c3ccccc23)N(C(C)=O)C1)c1ccccc1,False,False,1
111237,-1,CC(=O)O[C@@H](C(=O)O[C@@H]1Cc2c(cc(OC(=O)OC(C)(C)C)c3ccccc23)N(C(C)=O)C1)c1ccccc1,False,False,1
111238,-1,CC(C)(C)C1=C(C(=O)[O-])N2C(=O)[C@@H](CO)[C@@H]2O1.[K+],False,False,2
111239,-1,COC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)C1c1cccc([N+](=O)[O-])c1,False,False,1
111240,-1,COC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@@H]1c1cccc([N+](=O)[O-])c1,False,False,1
111241,-1,COC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@H]1c1cccc([N+](=O)[O-])c1,False,False,1
111242,-1,CC(=O)O[C@@H]1[C@@H](O[C@H]2O[C@@H](C)[C@@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)C=CO[C@H]1c1ccccc1,False,False,1
111243,-1,COC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)C1c1ccc([N+](=O)[O-])cc1,False,False,1
111244,-1,COC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@@H]1c1ccc([N+](=O)[O-])cc1,False,False,1
111245,-1,COC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@H]1c1ccc([N+](=O)[O-])cc1,False,False,1
111246,-1,CCOC(=O)C1=C(COCCNC(=O)[C@@]23CC[C@@](C)(C(=O)O2)C3(C)C)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,False,False,1
111247,-1,COC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)C1c1cccc([N+](=O)[O-])c1,False,False,1
111248,-1,COC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@@H]1c1cccc([N+](=O)[O-])c1,False,False,1
111249,-1,COC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@H]1c1cccc([N+](=O)[O-])c1,False,False,1
111250,-1,COC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)C1c1ccc([N+](=O)[O-])cc1,False,False,1
111251,-1,COC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@@H]1c1ccc([N+](=O)[O-])cc1,False,False,1
111252,-1,COC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@H]1c1ccc([N+](=O)[O-])cc1,False,False,1
111253,-1,CC(C)(C)C1=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)[C@@H](COC(=O)OCc3ccc([N+](=O)[O-])cc3)[C@@H]2O1,False,False,1
111254,-1,CCOC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)C1c1ccc([N+](=O)[O-])cc1,False,False,1
111255,-1,CCOC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@@H]1c1ccc([N+](=O)[O-])cc1,False,False,1
111256,-1,CCOC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@H]1c1ccc([N+](=O)[O-])cc1,False,False,1
111257,-1,CCOC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)C1c1cccc([N+](=O)[O-])c1,False,False,1
111258,-1,CCOC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@@H]1c1cccc([N+](=O)[O-])c1,False,False,1
111259,-1,CCOC(=O)C1=C(C)NC2=C(C[C@@]3(O)[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@H]1c1cccc([N+](=O)[O-])c1,False,False,1
111260,-1,CCOC(=O)c1c(C)nc2c(c1-c1ccccc1[N+](=O)[O-])C[C@@]1(O)[C@H]3Cc4ccc(OC)c5c4[C@@]1(CCN3C)[C@H]2O5,False,False,1
111261,-1,CCOC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)C1c1ccc([N+](=O)[O-])cc1,False,False,1
111262,-1,CCOC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@@H]1c1ccc([N+](=O)[O-])cc1,False,False,1
111263,-1,CCOC(=O)C1=C(C)NC2=C(C[C@H]3[C@H]4Cc5ccc(OC)c6c5[C@@]3(CCN4C)[C@H]2O6)[C@H]1c1ccc([N+](=O)[O-])cc1,False,False,1
