idx,rot_sign,SMILES,point_group,point_group_noH
149867,-1,Cc1ccc2ccn(C(=O)C[C@H](B3OC(C)(C)C(C)(C)O3)c3ccccc3)c2c1,C1,C1
149868,-1,CC1(C)OB([C@@H](CC(=O)n2ccc3cc(F)ccc32)c2ccccc2)OC1(C)C,C1,C1
149869,-1,CC1(C)OB([C@@H](CC(=O)n2ccc3cc(Br)ccc32)c2ccccc2)OC1(C)C,C1,C1
149870,-1,Cc1ccc([C@H](CC(=O)n2ccc3ccccc32)B2OC(C)(C)C(C)(C)O2)cc1,C1,C1
149871,-1,Cc1cccc([C@H](CC(=O)n2ccc3ccccc32)B2OC(C)(C)C(C)(C)O2)c1,C1,C1
149872,-1,COc1ccc([C@H](CC(=O)n2ccc3ccccc32)B2OC(C)(C)C(C)(C)O2)cc1,C1,C1
149873,-1,CC1(C)OB([C@@H](CC(=O)n2ccc3ccccc32)c2ccc(Cl)cc2)OC1(C)C,C1,C1
149874,-1,CC[C@H](CC(=O)n1ccc2ccccc21)B1OC(C)(C)C(C)(C)O1,C1,C1
149875,-1,CCC[C@H](CC(=O)n1ccc2ccccc21)B1OC(C)(C)C(C)(C)O1,C1,C1
149876,-1,CC1(C)OB([C@@H](CC(=O)n2cccc2)c2cccs2)OC1(C)C,C1,C1
149877,-1,C[C@H](CC(=O)n1cccc1)B1OC(C)(C)C(C)(C)O1,C1,C1
149878,-1,CC[C@H](CC(=O)n1cccc1)B1OC(C)(C)C(C)(C)O1,C1,C1
149879,-1,CCC[C@H](CC(=O)n1cccc1)B1OC(C)(C)C(C)(C)O1,C1,C1
149880,-1,O=C(C[C@H](O)c1ccccc1)n1ccc2ccccc21,C1,C1
149881,-1,Cc1cn(C(=O)C[C@H](O)c2ccccc2)c2ccccc12,C1,C1
149882,-1,Cc1ccccc1[C@@H](O)CC(=O)n1ccc2ccccc21,C1,C1
149883,-1,O=C(C[C@H](O)c1cccc2ccccc12)n1ccc2ccccc21,C1,C1
149884,-1,Cc1ccccc1[C@@H](O)CC(=O)n1cccc1,C1,C1
149885,-1,COc1ccc(C[C@@H]2COC(=O)[C@H]2Cc2ccc(OC)c(O)c2)cc1O,C1,C1
149886,-1,C=CCc1cc(OC)c2c(c1)O[C@@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](C)O2,C1,C1
149887,-1,COc1cc([C@H]2Oc3ccc([C@@H]4CC(=O)c5c(O)cc(O)cc5O4)cc3O[C@@H]2CO)ccc1O,C1,C1
149889,-1,CC(C)=CCC/C(C)=C/CCC1=C[C@]2(OC1=O)c1cc(O)ccc1OC(=O)[C@]2(CC/C=C(\C)CCC=C(C)C)CC(=O)c1cc(O)ccc1O,C1,C1
149890,-1,CC(C)=CCC/C(C)=C/CCC1=C[C@@]2(OC1=O)c1cc(O)ccc1OC(=O)[C@]2(CCC=C(C)C)CC(=O)c1cc(O)ccc1O,C1,C1
149891,-1,CC(C)=CCCC1=C[C@@]2(OC1=O)c1cc(O)ccc1OC(=O)[C@]2(CC/C=C(\C)CCC=C(C)C)CC(=O)c1cc(O)ccc1O,C1,C1
149892,-1,CC=C=C(CCC1OCCCO1)c1ccccc1,C1,C1
149893,-1,CC=C=C(CCC1OCCCO1)c1cccc(OC)c1,C1,C1
149894,-1,CC=C=C(CCC1OCCCO1)c1ccc(F)cc1,C1,C1
149895,-1,CC=C=C(CCC1OCCCO1)c1cccc(C#N)c1,C1,C1
149896,-1,CCCCCCC=C=C(CCC1OCCCO1)c1ccccc1,C1,C1
149897,-1,CC=C=C(c1ccc(C(=O)OC)cc1)C(C)C,C1,C1
149898,-1,CC=C=C(c1cccc(Br)c1)C(C)(C)C,C1,C1
149899,-1,O=C1C=C[C@@]23CCN(Cc4cc5c(cc42)OCO5)[C@@H]3C1,C1,C1
149900,-1,CC(C)=CCCC(C)=CCCC1=C[C@@](c2cc(O)ccc2O)(c2oc(-c3cc(O)ccc3O)cc2CCC=C(C)CCC=C(C)C)OC1=O,C1,C1
149901,-1,C=C(C)[C@H]1CC[C@]2(C(=O)OC)C[C@]13Oc1c(CC=C(CCC=C(C)CCC=C(C)C)C(=O)O)cc(O)cc1-c1c(O)ccc(c13)O2,C1,C1
149903,-1,COc1c(C)c2c(c(O)c1C(=O)C=Cc1ccccc1)C[C@@]1(C)C(=O)C(C)(C)C(=O)C3=C(O)C[C@H](c4ccccc4)O[C@@]31O2,C1,C1
149904,-1,COc1c2c(c(C)c(O)c1C(=O)C=Cc1ccccc1)O[C@]13O[C@@H](c4ccccc4)CC(O)=C1C(=O)C(C)(C)C(=O)[C@]3(C)C2,C1,C1
149905,-1,CC(O)[C@H]1CCCC[C@@H]1C(C)O,C2,C2
149906,-1,COc1cc([C@@H]2CCc3ccc(O)cc3O2)cc(CC=C(C)C)c1O,C1,C1
149907,-1,[2H]C([2H])(c1cc(Cl)ccc1NCc1ccc(S(C)(=O)=O)cc1)N1CCN(C(=O)CNC(=O)[C@@H]2CC23CCC(F)(F)CC3)CC1,C1,C1
149908,-1,COc1ccc(Cl)cc1[C@@]1(F)C(=O)Nc2ccc(C(F)(F)F)cc21,C1,C1
149909,-1,COc1ccc(Cl)cc1[C@@]1(Cl)C(=O)Nc2ccc(C(F)(F)F)cc21,C1,C1
149910,-1,CC(=C[C@@H]1Cc2nc(cs2)[C@@H](C)C[C@@H](N)CC(=O)O[C@@H](C)CC(C)=CC=CC(=O)O1)/C=C/C(C)=C/CN(C)C,C1,C1
149911,-1,C[Si](C)(C)OCC1OC(O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@H]1O[Si](C)(C)C,C1,C1
149912,-1,CC[C@@H](O)Cc1c(OC)cc(=O)oc1C,C1,C1
149913,-1,CC(=O)OC[C@@H]1[C@H]2CC[C@@H]3[C@@H]2C(C)(C)CCC[C@]13C,C1,C1
149914,-1,CC1(C)[C@H]2CC[C@]1(C)[C@H](OCP1(=S)C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=C1c1ccccc1)C2,C1,C1
149915,-1,CC1(C)[C@H]2CC[C@]1(C)[C@H](OCCl)C2,C1,C1
149916,-1,CC1(C)[C@H]2CC[C@]1(C)[C@H](OCp1c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c1-c1ccccc1)C2,C1,C1
149917,-1,CC1(C)[C@H]2CC[C@]1(C)[C@H](OCP1(=O)C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=C1c1ccccc1)C2,C1,C1
149918,-1,C=C(C)[C@H]1C[C@@H](O)[C@](C)(C(C)=O)C1,C1,C1
149919,-1,C=C(C)[C@H]1C[C@@H](OC(=O)c2ccc([N+](=O)[O-])cc2)[C@](C)(C(C)=O)C1,C1,C1
149920,-1,CC(C)=CCC[C@@](C)(C=O)COC(=O)c1ccc([N+](=O)[O-])cc1,C1,C1
149921,-1,Cc1ccc2c3c1C[C@@H](C(=O)C(C)C)[C@]3(O)C(=O)C(C(C)C)=C2,C1,C1
149922,-1,C(#C[C@H]1/C=C\CCCCC1)c1ccccc1,C1,C1
149924,-1,O=[P@](c1ccccc1)(c1ccccc1-c1cc(Cl)cc(Cl)c1O)C1CCCCC1,C1,C1
149927,-1,C/C=C(\C)[C@@H]1Oc2c(-c3ccccc3)c[nH]c(=O)c2C(=O)[C@H]1C,C1,C1
149928,-1,CO[C@@]12C(C)=C(C)C[C@]1(C)Oc1c(-c3ccccc3)c[nH]c(=O)c12,C1,C1
149936,-1,C/C(=C\C=C[C@]1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1Cc3c([nH]c4cc5c(cc34)C3=CC(C)(C)OC(C)(C)[C@H]3C5)[C@@]12C)C(=O)O,C1,C1
149939,-1,N[C@H]1[C@@H](O)[C@H](O)CC[C@H]1O,C1,C1
149940,-1,N[C@H]1[C@H](O)[C@@H](O)CC[C@H]1O,C1,C1
149941,-1,CCCC(O)(CCC)[C@H](Cc1ccccc1)N(C)C,C1,C1
149942,-1,CCCN(CCC)[C@@H](Cc1ccccc1)C(O)(CC)CC,C1,C1
149943,-1,CCCN(CCC)[C@@H](Cc1ccccc1)C(O)(CCC)CCC,C1,C1
149944,-1,CCN(CC)[C@@H](Cc1ccccc1)C(O)(CC)CC,C1,C1
149945,-1,CCC(O)(CC)[C@H](Cc1ccccc1)N(C)C,C1,C1
149946,-1,CCCN(CCC)[C@@H](Cc1ccccc1)C(=O)OC,C1,C1
149947,-1,CCCC(O)(CCC)[C@H](Cc1ccccc1)N(CC)CC,C1,C1
149948,-1,N#Cc1cc2n(c(=O)c1)C[C@H]1C[C@@H]2CN(CCN2C[C@@H]3C[C@H](C2)c2cc(C#N)cc(=O)n2C3)C1,C1,C1
149949,-1,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1cc(O)c(O)c(O)c1)[C@H](OC(=O)c1cc(O)c(O)c(O)c1)C2,C1,C1
149950,-1,CC(C)=CCc1c(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O,C1,C1
149951,-1,CC(C)=CCc1c([C@H]2Oc3cc(O)cc(O)c3C[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O,C1,C1
149952,-1,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C[C@@H](OC(=O)c1cc(O)c(O)c(O)c1)[C@@H](c1cc(O)c(O)c(O)c1)O2,C1,C1
149953,-1,CC1(C)CCc2c(cc(O)c3c2O[C@H](c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)C3)O1,C1,C1
149954,-1,CC1(C)CCc2c3c(c4c(c2O1)CCC(C)(C)O4)C[C@@H](OC(=O)c1cc(O)c(O)c(O)c1)[C@@H](c1cc(O)c(O)c(O)c1)O3,C1,C1
149955,-1,CCCN1C[C@@H](COc2cc(C#N)ccc2F)[C@H](c2ccc(OC)cc2)C1,C1,C1
149956,-1,CCCN1C[C@@H](COc2cc(C(N)=O)ccc2F)[C@H](c2ccc(OC)cc2)C1,C1,C1
149957,-1,CC(C)[C@@H]1CO[C@]2(C=C(Br)c3ccccc3C2=O)C1,C1,C1
149958,-1,CC(C)[C@H]1CO[C@]2(C=C(Br)c3ccccc3C2=O)C1,C1,C1
149959,-1,O=C1c2ccccc2C(Br)=C[C@@]12C[C@H](C1CCCCC1)CO2,C1,C1
149960,-1,O=C1c2ccccc2C(Br)=C[C@@]12C[C@@H](C1CCCCC1)CO2,C1,C1
149961,-1,CC(C)[C@H](CO)Cc1cc(Cl)c2ccccc2c1O,C1,C1
149962,-1,O=C1c2ccccc2C(Cl)=C[C@@]12C[C@H](CC(F)(F)F)CO2,C1,C1
149963,-1,O=C1c2ccccc2C(Cl)=C[C@@]12C[C@H](c1ccccc1)CO2,C1,C1
149964,-1,O=C1c2ccccc2C(Br)=C[C@@]12C[C@H](Cc1ccccc1)CO2,C1,C1
149965,-1,O=C1c2ccccc2C(Br)=C[C@@]12C[C@@H](Cc1ccccc1)CO2,C1,C1
149966,-1,COc1cc([C@@H]2Oc3c(OC)cc(OC)c(OC)c3[C@H]2CO)ccc1O,C1,C1
149967,-1,COC(=O)c1cc(OC)c2c(c1)[C@@H](CO)[C@H](c1ccc(O)c(OC)c1)O2,C1,C1
149968,-1,COc1cc2c(cc1O)CCN1Cc3c(ccc(O)c3OC)[C@@H](C)[C@@H]21,C1,C1
149969,-1,COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)[C@@H](C)[C@@H]21,C1,C1
149970,-1,COc1cc2c(cc1OC)[C@@H]1[C@H](C)c3ccc(O)c(OC)c3CN1CC2,C1,C1
149971,-1,CC[C@@H]1CCCCCC[C@@H](O)[C@H](C)C(=O)NCCC1,C1,C1
149972,-1,COc1cc([C@H]2Oc3c(OC)cc(/C=C/O)cc3[C@@H]2CO)cc(OC)c1O,C1,C1
149973,-1,COc1cc(C(O)[C@@H](CO)Oc2c(OC)cc([C@H]3OC[C@H]4[C@@H]3CO[C@@H]4c3ccc(O)c(OC)c3)cc2OC)ccc1O,C1,C1
149974,-1,C/C1=C\CC(C)(C)/C=C/C(=O)[C@@H](CO)CCC1,C1,C1
149975,-1,CO[C@H]1CC/C(C)=C/CC(C)(C)/C=C/C(=O)[C@@H]1CO,C1,C1
149976,-1,CO[C@@H]1CC/C(C)=C/CC(C)(C)/C=C/C(=O)[C@@H]1CO,C1,C1
149977,-1,CC1(C)C/C=C(/C=O)CC[C@H]2[C@H]1CC(=O)[C@]2(C)O,C1,C1
149978,-1,F[C@H](Cc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149979,-1,O[C@H](Cc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149980,-1,C[C@@H](O)[C@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149981,-1,CC(C)C[C@@H](O)[C@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149982,-1,CC(C)[C@@H](O)[C@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149983,-1,CO[C@H](Cc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149984,-1,C=CCO[C@H](Cc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149985,-1,FC(F)(F)[C@@H]([C@@H](Cc1ccccc1)Oc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,C1,C1
149986,-1,O=C(OCc1ccccc1)[C@@H]1CCCN1[C@H](Cc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149987,-1,FC(F)(F)[C@@H]([C@@H](Cc1ccccc1)N1CCOCC1)N(Cc1ccccc1)Cc1ccccc1,C1,C1
149988,-1,CCS[C@H](Cc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149989,-1,FC(F)(F)[C@@H]([C@H](Br)Cc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,C1,C1
149990,-1,CCCC[C@H](Cc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149991,-1,N#C[C@H](Cc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149992,-1,CC(C)C[C@@H](Oc1ccccc1)[C@@H](N(Cc1ccccc1)Cc1ccccc1)C(F)(F)F,C1,C1
149993,-1,CC(C)C[C@@H](Oc1ccccc1)[C@@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(F)(F)F,C1,C1
149994,-1,CCCCCCCCC/C=C1\C[C@H](C)OC1=O,C1,C1
149995,-1,C/C=C/CCCCC1=C(C)C(=O)N2CCC[C@@H]2O1,C1,C1
149996,-1,C=C(C)[C@H]1CC[C@@]2(C)Oc3cc(O)cc(C)c3[C@@H]1[C@H]2O,C1,C1
149997,-1,C=C(C)[C@@H]1CC[C@]2(C)Oc3cc(O)cc(C)c3[C@H]1[C@H]2O,C1,C1
149999,-1,CCOC(=O)[C@@H](C)Oc1ccc(OC)cc1,C1,C1
150000,-1,CCOC(=O)[C@@H](C)Oc1ccc(C)cc1C,C1,C1
150001,-1,COC1=C(C)C(=O)C2=C(O[C@]3(CC[C@]4(C(C)C)C[C@H]34)C[C@H]2C(C)C)C1(C)C,C1,C1
150002,-1,CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1CC(CO)=C(c1ccc(F)cc1)C2,C1,C1
150003,-1,C=CCN1[C@@H]2CC[C@H]1CC(c1ccc(F)cc1)=C(COc1ccc3c(c1)C(=O)NC3)C2,C1,C1
150004,-1,CC(C)CN1CC[C@H](COc2ccc3c(c2)C(=O)NC3)[C@@H](c2ccc(F)cc2)CC1,C1,C1
150005,-1,O=C1NCc2ccc(OC[C@H]3CCN(CC4CC4)CC[C@@H]3c3ccc(F)cc3)cc21,C1,C1
150006,-1,COc1ccc(C2=C(COc3ccc4c(c3)C(=O)NC4)C[C@@H]3CC[C@H](C2)N3CC2CC2)cc1,C1,C1
150007,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4CC3CC3)cc21,C1,C1
150008,-1,COc1ccc(C2=C(COc3cccc(C#N)c3)C[C@@H]3CC[C@H](C2)N3CC2CC2)cc1,C1,C1
150009,-1,C=CCN1[C@@H]2CC[C@H]1CC(c1ccc(OC)cc1)=C(COc1cccc(C#N)c1)C2,C1,C1
150010,-1,C=CCN1[C@@H]2CC[C@H]1CC(c1ccc(OC)cc1)=C(COc1ccc3c(c1)C(=O)NC3)C2,C1,C1
150011,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@@H]4CC[C@H](C3)N4CCc3ccccc3)cc21,C1,C1
150012,-1,COc1ccc([C@H]2CCN(CCc3ccccc3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150013,-1,CCN1[C@@H]2CC[C@H]1CC(c1ccc(F)cc1)=C(COc1ccc3c(c1)C(=O)NC3)C2,C1,C1
150014,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4Cc3c[nH]cn3)cc21,C1,C1
150015,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4C3CCC3)cc21,C1,C1
150016,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@@H]4CC[C@H](C3)N4CCC3CC3)cc21,C1,C1
150017,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4Cc3ccccc3)cc21,C1,C1
150018,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4Cc3ncc[nH]3)cc21,C1,C1
150019,-1,COc1ccc([C@H]2CCN(CC3CC3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150020,-1,COc1ccc([C@H]2CCN(CCC3CC3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150021,-1,COc1ccc([C@H]2CCN(CC(C)C)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150022,-1,COc1ccc([C@H]2CCN(Cc3cncs3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150023,-1,CNC(=O)c1ccc(CN2CC[C@H](COc3ccc4c(c3)C(=O)NC4)[C@@H](c3ccc(OC)cc3)CC2)cc1,C1,C1
150024,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@@H]4CC[C@H](C3)N4CCF)cc21,C1,C1
150025,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4CC3OCCO3)cc21,C1,C1
150026,-1,O=C(O)N1Cc2ccc(OCC3=C(c4ccc(F)cc4)C[C@@H]4CC[C@H](C3)N4CCF)cc2C1=O,C1,C1
150027,-1,COc1ccc([C@H]2CCN(CCc3ccc(F)cc3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150028,-1,COc1ccc([C@H]2CCN(Cc3cscn3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150029,-1,COc1ccc([C@H]2CCN(C(C)C)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150030,-1,COc1ccc([C@H]2CCN(CC=C(C)C)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150031,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4Cc3ccn[nH]3)cc21,C1,C1
150032,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4Cc3cocn3)cc21,C1,C1
150033,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4Cc3ccoc3)cc21,C1,C1
150034,-1,COc1ccc([C@H]2CCN(Cc3cnc(C)nc3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150035,-1,CC(C)(C)OC(=O)NCCN1[C@@H]2CC[C@H]1CC(c1ccc(F)cc1)=C(COc1ccc3c(c1)C(=O)NC3)C2,C1,C1
150036,-1,NCCN1[C@@H]2CC[C@H]1CC(c1ccc(F)cc1)=C(COc1ccc3c(c1)C(=O)NC3)C2,C1,C1
150037,-1,COc1ccc([C@H]2CCN(CC3=CC(Cl)C(=O)N=C3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150038,-1,COc1ccc([C@H]2CCN(CCC3CCN(C)CC3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150039,-1,COc1ccc([C@H]2CCN(CCc3ccccc3F)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150040,-1,COc1ccc([C@H]2CCN(CCc3ccccn3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150041,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@@H]4CC[C@H](C3)N4CCc3ccc(F)cc3)cc21,C1,C1
150042,-1,O=C1NCc2ccc(OCC3=C(c4ccc(F)cc4)C[C@H]4CC[C@@H](C3)N4Cc3cscn3)cc21,C1,C1
150043,-1,Cc1ccc(CN2[C@@H]3CC[C@H]2CC(COc2ccc4c(c2)C(=O)NC4)=C(c2ccc(F)cc2)C3)o1,C1,C1
150044,-1,COc1ccc([C@H]2CCN(CC3(NC(=O)OC(C)(C)C)CC3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150045,-1,COc1ccc([C@H]2CCN(CCN3CCCC3=O)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150046,-1,O=C1NCc2ccc(OC[C@@H]3CCN(CCC4CC4)CC[C@H]3c3ccc4c(c3)CCO4)cc21,C1,C1
150047,-1,CCCN1CC[C@H](COc2ccc3c(c2)C(=O)NC3)[C@@H](c2ccc(OCCCOC)cc2)CC1,C1,C1
150048,-1,CCCN1CC[C@@H](COc2ccc3c(c2)C(=O)N(CCCOC)C3)[C@H](c2ccc(OCCCOC)cc2)CC1,C1,C1
150049,-1,COCCCOc1ccc([C@H]2CCN(CCc3ccccc3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150050,-1,COCCCOc1ccc([C@H]2CCN(Cc3cscn3)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150051,-1,COCCCOc1ccc([C@H]2CCN(CCCF)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150052,-1,COCCCOc1ccc([C@H]2CCN(CCF)CC[C@@H]2COc2ccc3c(c2)C(=O)NC3)cc1,C1,C1
150053,-1,C=C1/C=C/[C@H](OC(C)=O)[C@@]2(C)[C@@H](OC(C)=O)C[C@@H](OC(C)=O)[C@]3(CO3)[C@@H]2[C@H](OC(C)=O)[C@]2(O)[C@@H](C)C(=O)O[C@H]2[C@H]1Cl,C1,C1
150054,-1,Cc1ccc(O)c([C@]2(CO)CCCC2(C)C)c1,C1,C1
150056,-1,O[C@H]1CCN2CCc3c([nH]c4ccccc34)[C@H]1C2,C1,C1
150057,-1,C/C=C/[C@]12c3[nH]c4ccccc4c3CCN1C(=O)C[C@@H]2O,C1,C1
150058,-1,C/C=C/[C@]12c3[nH]c4ccccc4c3CCN1C(=O)C[C@@H]2OCOC,C1,C1
150059,-1,O=C1C[C@H](O)[C@@]2(CO)c3[nH]c4ccccc4c3CCN12,C1,C1
150060,-1,COCO[C@H]1CC(=O)N2CCc3c([nH]c4ccccc34)[C@]12CO,C1,C1
150061,-1,OC[C@]12c3[nH]c4ccccc4c3CCN1CC[C@@H]2O,C1,C1
150062,-1,CCCCC(O)[C@H]1CC(OC)=CC(=O)O1,C1,C1
150063,-1,C[C@@H](Nc1cc(-c2ccccc2)cc(-c2ccccc2)c1C(=O)O)c1ccccc1,C1,C1
150068,-1,CC1(C)[C@@]2(C)CC[C@]1(C(=O)O[C@@H]1C[C@@H]3CC[C@@]1(C)C3(C)C)OC2=O,C1,C1
150069,-1,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)[C@@]13CC[C@@](C)(C(=O)O1)C3(C)C)C2,C1,C1
150070,-1,C=C(C)C1=C2CC[C@H](C)[C@H]2C[C@H](C(=C)C)CC1,C1,C1
150071,-1,CCOC(=O)[C@H](F)[C@@H](C(=O)OCC)c1ccccc1,C1,C1
150072,-1,C[C@@H]1C[C@H](c2ccc(C(F)(F)F)cc2)NC(=O)N1,C1,C1
150073,-1,C[C@H]1C[C@@H](c2ccc(C(F)(F)F)cc2)NC(=O)N1,C1,C1
150074,-1,CCCCCC[C@H](O)c1c(O)ccc(O)c1CO,C1,C1
150075,-1,O=C1OCC[C@]12C[C@@H]2CCc1ccccc1,C1,C1
150076,-1,CC[C@@H](CO)NC(=O)COc1c(C)cccc1C,C1,C1
150077,-1,Cc1cccc(C)c1OCC(=O)N[C@@H](C)C(=O)O,C1,C1
150078,-1,O[C@@H](c1ccccc1)[C@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150079,-1,COc1ccc([C@H](O)[C@H](CCc2ccccc2)Sc2ccccc2)cc1,C1,C1
150080,-1,O[C@@H](c1ccc(Cl)cc1)[C@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150081,-1,O[C@@H](c1ccc(C(F)(F)F)cc1)[C@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150082,-1,N#Cc1ccc([C@H](O)[C@H](CCc2ccccc2)Sc2ccccc2)cc1,C1,C1
150083,-1,C=Cc1ccc([C@H](O)[C@H](CCc2ccccc2)Sc2ccccc2)cc1,C1,C1
150084,-1,O[C@@H](c1ccc(-c2cccnc2)cc1)[C@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150085,-1,CCCC[C@@H](O)[C@@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150086,-1,Cc1cccc(C)c1[C@H](O)[C@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150087,-1,Cc1ccccc1[C@H](O)[C@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150088,-1,O[C@@H](c1ccc2ccccc2c1)[C@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150089,-1,Cc1ccc(S(=O)(=O)n2ccc3cc([C@H](O)[C@H](CCc4ccccc4)Sc4ccccc4)ccc32)cc1,C1,C1
150090,-1,O[C@@H](c1cccc(Br)c1)[C@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150091,-1,COC(=O)c1ccc([C@H](O)[C@H](CCc2ccccc2)Sc2ccccc2)cc1,C1,C1
150092,-1,CC(C)(C)[Si](C)(C)OCC[C@H](Sc1ccccc1)[C@@H](O)c1ccccc1,C1,C1
150093,-1,O[C@@H](c1ccccc1)[C@@H](Sc1ccccc1)C1CCCCC1,C1,C1
150094,-1,CCCC[C@](C)(Sc1ccccc1)[C@@H](O)c1ccccc1,C1,C1
150095,-1,C[C@@](O)(CSc1ccccc1)c1ccccc1,C1,C1
150096,-1,O[C@@H](c1ccccc1)[C@@H](CCc1ccccc1)Sc1ccccc1,C1,C1
150097,-1,CC(C)=CCC[C@@]1(C)C=Cc2c(c(C)cc3c2[nH]c2cc(O[C@]4(C(C)C)CC=C(C)CC4)ccc23)O1,C1,C1
