idx,rot_sign,SMILES,point_group,point_group_noH
x083382,1,C=CCN1C(=O)C[C@H]1C(N)=O,C1,C1
x083383,1,NC(=O)[C@@H]1CC(=O)N1Cc1cccc(Br)c1,C1,C1
x083384,1,NC(=O)[C@@H]1CC(=O)N1Cc1ccccc1Br,C1,C1
x083385,1,COc1ccc(CN2C(=O)C[C@H]2C(N)=O)cc1,C1,C1
x083386,1,NC(=O)[C@@H]1CC(=O)N1Cc1ccc(Br)cc1,C1,C1
x083387,1,CCC[C@]12CC[C@H]3C[C@H](ON31)[C@@H]2C(=O)OC,C1,C1
x083390,1,CCSC(=O)/C=C/C[C@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,C1
x083391,1,CCSC(=O)C[C@H](C)C[C@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,C1
x083392,1,CC(=O)C[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,C1
x083393,1,O=C1C[C@H](c2ccccc2)NN1,C1,C1
x083394,1,COc1cc2c3c(c1OC)Oc1c(OC)c(OC)cc4c1[C@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]2N(C)CC3)NCC4,C1,C1
x083395,1,CC(C)(C)[C@H](O)[C@H](Oc1ccc(Cl)cc1)n1cncn1,C1,C1
x083396,1,CC(/C=C/C(O)=C1/C(=O)CNC1=O)=C\[C@@H](C)[C@H]1O[C@@]2(C)O[C@H](C(=O)[C@H]3O[C@]32CO)[C@@H]1C,C1,C1
x083397,1,CCO[C@H]1C[C@]2(CC)CCCN3CCC(=O)c4ccccc4N1C(=O)[C@@H]32,C1,C1
x083398,1,COc1ccc2c(c1)CN(C)C[C@@H]2c1ccc(Cl)c(Cl)c1,C1,C1
x083400,1,C=C1[C@H](O)CC[C@@H]2[C@@](C)(CCC3=CC(=O)O[C@@H]3O)[C@H](C)CC[C@@]12C,C1,C1
x083402,1,Clc1cccc(OC[C@H]2CCCN2)c1Cl,C1,C1
x083403,1,C[C@@H](Oc1ccccc1C1CC1)C1=NCCN1,C1,C1
x083404,1,O=C(O)CN[C@H]1[C@H]2C(=O)C=C3S[C@H]4C[C@]31C1=C(N4)C(=O)c3[nH]cc4c3C1=[N+]2CC4,C1,C1
x083405,1,O=C(OCc1ccccc1)[C@@H]1CCCCO1,C1,C1
x083406,1,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]2C(=O)O,C1,C1
x083407,1,O[C@H]1CCCC[C@@H]1Nc1cccc(I)c1,C1,C1
x083408,1,O[C@@H]1CCCC[C@H]1Nc1cccc(I)c1,C1,C1
x083409,1,COc1cccc(N[C@@H]2CCCC[C@H]2O)c1,C1,C1
x083410,1,COc1cccc(N[C@H]2CCCC[C@@H]2O)c1,C1,C1
x083411,1,COc1ccc(C[C@@H](C)C=O)cc1,C1,C1
x083412,1,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)COc1ccc2[nH]ccc2c1,C1,C1
x083413,1,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)COc1ccc2cc[nH]c2c1,C1,C1
x083414,1,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)COc1cccc2[nH]ccc12,C1,C1
x083415,1,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)CNc1ccc2[nH]ccc2c1,C1,C1
x083416,1,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)CNc1cccc2[nH]ccc12,C1,C1
x083417,1,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)COC(=O)Nc1ccc2[nH]ccc2c1,C1,C1
x083418,1,CCCCCCCC[C@@H]1C=CC(=O)C1=CCCCCCC(=O)OC,C1,C1
x083419,1,CC(=O)O[C@@H]1[C@@H](O)[C@H](OCc2ccccc2)[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OCc1ccccc1,C1,C1
x083420,1,CC1(C)O[C@H]2[C@H](n3cnc4c(N)nc(I)nc43)SC[C@H]2O1,C1,C1
x083421,1,CC(C)(C)[S@@](=O)N=Cc1ccc2c(c1)OCO2,C1,C1
x083422,1,CC1(C)CC(=O)c2cc3c(cc2O1)C[C@H](C(C)(C)O)O3,C1,C1
x083423,1,CC(C)OC(=O)[C@@H](O)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,C1,C1
x083424,1,COc1ccc(-c2c(-c3ccccc3)oc(C)c2C(=O)N[C@H](C)CCCCC(=O)OC(C)(C)C)cc1,C1,C1
x083425,1,Cc1cccc([C@@H]2C[C@H]2C(F)(F)F)c1,C1,C1
x083426,1,Cc1ccccc1[C@@H]1C[C@H]1C(F)(F)F,C1,C1
x083427,1,FC(F)(F)c1ccc([C@@H]2C[C@H]2C(F)(F)F)cc1,C1,C1
x083428,1,Cc1cc(O)c2c3c(c(O)c4c(c13)O[C@@H](C)[C@@]4(C)CO)C(=O)OC2=O,C1,C1
x083429,1,Cc1cccc2c([C@@H](/C=C/c3ccccc3)c3ccccc3)c[nH]c12,C1,C1
x083430,1,Cc1ccc2[nH]cc([C@H](/C=C/c3ccccc3)c3ccccc3)c2c1,C1,C1
x083431,1,Cc1ccc2[nH]cc([C@@H](/C=C/c3ccccc3)c3ccccc3)c2c1,C1,C1
x083432,1,Clc1ccc2[nH]cc([C@H](/C=C/c3ccccc3)c3ccccc3)c2c1,C1,C1
x083433,1,COc1cc2c(cc1OC)[C@]13CCN(C)[C@](O)(C1)C(=O)C=C3C=C2,C1,C1
x083434,1,CCN1CCc2cc(OCCCF)cc3c2[C@H]1Cc1cccc(O)c1-3,C1,C1
x083435,1,CCN1CCc2cc(OCCF)cc3c2[C@H]1Cc1ccc(OS(=O)(=O)C(F)(F)F)c(O)c1-3,C1,C1
x083436,1,O=C(Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2)c1cc(O)c(O)c(O)c1,C1,C1
x083437,1,C/C(=C\C=C/[C@@H](C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,C1,C1
x083438,1,O=C1c2ccccc2[C@@](OCC2(CO)CC2)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,C1,C1
x083439,1,CC1(C)[C@H]2CC[C@]1(CO)[C@H](O)C2,C1,C1
x083440,1,COc1cc2c(cc1O)CN1CC[C@@]23CC[C@@H](O)C[C@H]13,C1,C1
x083441,1,C[C@H]1Oc2cccc(O)c2C(=O)[C@@H]1O,C1,C1
x083442,1,COc1cc([C@H](O)[C@@H](CO)Oc2c(OC)cc(C=CCO)cc2OC)cc(OC)c1O,C1,C1
x083443,1,COC(=O)C[C@@H](Nc1ccccc1)c1ccccc1,C1,C1
x083446,1,CC(C)(C)c1cc(P(=S)(S)O[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)cc(C(C)(C)C)c1O,C1,C1
x083447,1,CCc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@@H]4C=C[C@@H](OCC(=O)OC(C)(C)C)C4)c23)cc1,C1,C1
x083448,1,C[C@H](O)c1ccc(Cl)cc1,C1,C1
x083449,1,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)[C@H](O)[C@H](C)[C@H](C)[C@@H]2O,C1,C1
x083450,1,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)[C@H](OC(C)=O)[C@H](C)[C@H](C)[C@@H]2O,C1,C1
x083451,1,CCOC(=O)C(C#N)(c1ccccc1)[C@@H]1CC(=O)N(c2ccc(Cl)cc2)C1=O,C1,C1
x083452,1,CN[C@H](O)[C@@H](C)c1ccccc1,C1,C1
x083453,1,C=C[C@@]1(C)CC[C@@]2(O)C3=C1C=CC(C)(C)c1[nH]c4cccc(c4c13)C2(C)C,C1,C1
x083454,1,COC(=O)[C@@H](OC1=C(C(=O)C(C)C)[C@@H](c2ccccc2O)N(c2ccc(-c3ccsc3)cc2)C1=O)c1ccccc1,C1,C1
x083455,1,COc1cc([C@@H](O)[C@H](CO)Oc2c(OC)cc([C@@H]3OC[C@@H]4[C@H]3CO[C@H]4c3cc(OC)c(O)c(OC)c3)cc2OC)cc(OC)c1O,C1,C1
x083456,1,COc1cc([C@H](O)[C@H](CO)Oc2c(OC)cc([C@@H]3OC[C@@H]4[C@H]3CO[C@H]4c3cc(OC)c(O)c(OC)c3)cc2OC)cc(OC)c1O,C1,C1
x083457,1,C[C@@H]1Nc2ccccc2[C@@H]1Cc1ccc(F)cc1,C1,C1
x083458,1,Cc1ccccc1C[C@@H]1c2cccc(C)c2N[C@@H]1C,C1,C1
x083459,1,Cc1cccc(C[C@@H]2c3cccc(C)c3N[C@@H]2C)c1,C1,C1
x083460,1,Cc1cccc2c1N[C@H](C)[C@@H]2CC1CCCCC1,C1,C1
x083461,1,c1ccc(CC[C@H]2Nc3ccccc3[C@H]2Cc2ccccc2)cc1,C1,C1
x083462,1,COC(=O)[C@H]1CCC(=O)N1Cc1cc2cc(OC)c(OC)cc2c2cc(OC)c(OC)cc12,C1,C1
x083463,1,CCC(=O)C1=C[C@H]2OC[C@@H]1[C@@H](NC(C)=O)C[C@@]21C(=O)N(OC)c2ccccc21,C1,C1
x083464,1,COC(=O)[C@]1(O)C=CC=C[C@H]1O[Si](C)(C)C(C)(C)C,C1,C1
x083465,1,C=C[C@@H](c1ccccc1)N(OC)C(=O)OC(C)(C)C,C1,C1
x083466,1,C[C@@H](CO)COCC(=O)OC(C)(C)C,C1,C1
x083467,1,CCOC(=O)COC[C@@H](C)COc1ncnc2occ(-c3ccc(OC)cc3)c12,C1,C1
x083468,1,CCc1ccc(-c2coc3ncnc(OC[C@H](C)COCC(=O)OC(C)(C)C)c23)cc1,C1,C1
x083469,1,CCc1ccc(-c2coc3ncnc(O[C@H](C)CCCCC(=O)OC(C)(C)C)c23)cc1,C1,C1
x083470,1,COc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc3c(c2)OCO3)cc1OC,C1,C1
x083471,1,Cc1ccc([P@@](=O)(O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c2ccccc2)cc1,C1,C1
x083472,1,CC(C)=CCC[C@](C)(O)CC(=O)c1cc(C(=O)O)ccc1O,C1,C1
x083473,1,C=C1CC=C[C@@]2(C)C[C@@]3(O)OC(=O)C(C)=C3C[C@H]12,C1,C1
x083474,1,O=C1C=C2[C@H]3[C@H](ON4[C@@H]3CC[C@@H]4[C@]34C[C@H](O)C=CC3=CC(=O)O4)[C@@H]3C[C@@]2(O1)[C@H]1CCCN31,C1,C1
x083475,1,C=C[C@]1(C)[C@H](Cl)C[C@H]2C(=O)[C@]1(N=C=S)c1cccc3c1[C@H](C(=O)N3C)C2(C)C,C1,C1
x083476,1,COc1ccc(C(c2ccc(OC)c(OC)c2)[C@H](C)[C@@H](C)CO)cc1OC,C1,C1
x083477,1,C=C[C@@H](OC(C)=O)c1ccc(F)cc1,C1,C1
x083478,1,C#C[C@H](CCCC)OC(=O)C=CC=C,C1,C1
x083479,1,O=C1N[C@@H](Cc2c[nH]c3ccc([C@]45C[C@H]6C(=O)N7CCC[C@H]7C(=O)N6[C@H]4Nc4ccccc45)cc23)C(=O)N2CCC[C@@H]12,C1,C1
x083480,1,C=CC1=C(C)[C@@H]2O[C@@H](O)C[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1,C1,C1
x083481,1,CCN1CCc2cc(OCCI)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,C1,C1
x083482,1,CCCCCC[C@@H](C(=O)OC)[C@H](O)c1cccc2nc3c(C(=O)OC)cccc3nc12,C1,C1
x083483,1,CC[C@]1(C)NC(=O)[C@H](CCCCCC(=O)[C@@H](C)OC(C)=O)NC(=O)[C@H]2C[C@H](C)CN2C(=O)[C@H](Cc2ccccc2)NC1=O,C1,C1
x083484,1,C=C[C@H](OC(C)=O)c1cccc(Br)c1,C1,C1
x083485,1,O=C(O)O[C@@H](C(=O)O)c1ccccc1,C1,C1
x083486,1,Cc1cc(O)c2c3c(c(O)c4c(c13)O[C@@H](C)C4(C)C)NC2=O,C1,C1
x083487,1,C[C@H]1C[C@@H]([C@@H]2CC[C@@H]3N2C(=O)CC[C@@]32C[C@H](C)C(=O)O2)OC1=O,C1,C1
x083488,1,C[C@@H]1C[C@@]2(CCC(=O)N3[C@H]2CC[C@H]3[C@@H]2C[C@H](C)C(=O)O2)OC1=O,C1,C1
x083489,1,O=C(/C=C/c1ccc(O)cc1)C[C@H](O)CCc1ccccc1,C1,C1
x083490,1,CC[C@H](CO)[C@@H](O)CCc1ccccc1,C1,C1
x083491,1,CC(C)(C)[Si](C)(C)OC[C@@H]1O[C@@H]1COc1cc(Br)c(F)cc1NC(=O)OCc1ccccc1,C1,C1
x083492,1,CC(C)=CCN1c2cc(Br)ccc2[C@]2(O)CCN(C)[C@H]12,C1,C1
x083494,1,CC[C@H](O[Si](C)(C)C(C)(C)C)C(=O)O,C1,C1
x083495,1,COC(=O)[C@H](O)C(OC)(c1ccccc1)c1ccccc1,C1,C1
x083496,1,OC[C@H]1O[C@H](Oc2cc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)ccc2O)[C@H](O)[C@@H](O)[C@@H]1O,C1,C1
x083497,1,COC(=O)[C@H]1C(=O)C[C@H]2CC=CC[C@@H]21,C1,C1
x083498,1,CCCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,C1,C1
x083499,1,O=C1Oc2ccccc2N[C@@H]1c1cccc(F)c1,C1,C1
x083500,1,Cc1cccc(C[C@@H]2c3ccccc3N[C@@H]2C)c1,C1,C1
x083501,1,COCOc1cc(OCc2ccccc2)c2c(c1)O[C@H](c1ccc(OCc3ccccc3)c(OC)c1)[C@H](O)C2,C1,C1
x083502,1,COc1ccc([C@H]2Oc3cc(O)cc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c3C[C@H]2O)cc1O,C1,C1
x083503,1,C[C@@H]1CC2CC([C@H]1B(Cl)[C@@H]1C3CC(C[C@H]1C)C3(C)C)C2(C)C,C1,C1
x083505,1,C=C[C@@](C)(CCCC)c1ccc(C)cc1,C1,C1
x083506,1,C=C[C@@](C)(CCCCCC)c1ccccc1,C1,C1
x083507,1,C/C=C(/C=O)[C@@H](CC)CC(=O)OCCc1ccc(O)cc1,C1,C1
x083508,1,Cc1sc(C2CCCN2C(=O)[C@H](C)N)cc1C(=O)Nc1ncc(F)s1,C1,C1
x083509,1,Cc1sc([C@@H]2C[C@@H](F)CN2C(=O)CNC(=O)OC(C)(C)C)cc1C(=O)Nc1ncc(F)s1,C1,C1
x083511,1,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@]1(c1ccccc1)N2C,C1,C1
x083512,1,COC(=O)[C@H]1[C@@H](O)C[C@@H]2CC[C@@]1(c1ccccc1)N2C,C1,C1
x083513,1,O=C1OC[C@@H](Cc2ccccc2)[C@H]1O,C1,C1
x083514,1,CC(C)[S@](=O)c1cccc2ccccc12,C1,C1
x083515,1,CC(=O)O[C@@H]1[C@@H](O)[C@H](OCc2ccccc2)[C@H](O)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,C1,C1
x083516,1,COc1ccc([C@@H]2[C@@H](O)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1O,C1,C1
x083517,1,COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(C#N)ccc32)cc1,C1,C1
x083519,1,Cc1sc([C@@H]2C[C@@H](F)CN2C(=O)[C@H](C)N)cc1C(=O)Nc1ncc(F)s1,C1,C1
x083520,1,Cc1sc([C@@H]2C[C@@H](F)CN2C(=O)CNS(C)(=O)=O)cc1C(=O)Nc1ncc(F)s1,C1,C1
x083521,1,CC(=O)N[C@@H](C)C(=O)N1C[C@H](F)C[C@H]1c1cc(C(=O)Nc2ncc(F)s2)c(C)s1,C1,C1
x083522,1,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CN1CCOCC1,C1,C1
x083523,1,C[C@H](c1cccc2ccccc12)N(Cc1ccncc1)Cc1ccncc1,C1,C1
x083524,1,CC[C@@](C)(O)C(=O)N[C@H]1CCCN1C(=O)/C=C/c1ccccc1,C1,C1
x083525,1,Cc1ccc(S(=O)(=O)C[C@H]2COC(C)(C)O2)cc1,C1,C1
x083526,1,CC[S@@](=O)c1ccc2ccccc2c1,C1,C1
x083527,1,O=C1c2ccccc2CC[C@]12O[C@H]2c1ccc(Cl)cc1,C1,C1
x083528,1,CCNC(=O)/C=C/C=C/[C@H](O)Cc1ccc(OC)c(OC)c1,C1,C1
x083529,1,CCCCCCCCCCCCCC(=O)OC[C@@H]1O[C@H](n2ccc(N)nc2=O)CS1,C1,C1
x083530,1,COc1ccc(C(Nc2ccn([C@@H]3CS[C@H](CO[Si](C)(C)C(C)(C)C)O3)c(=O)n2)(c2ccccc2)c2ccc(OC)cc2)cc1,C1,C1
x083531,1,CC(=O)Oc1cccc([C@]23C=C4CN(CCc5ccc(c(OC(C)=O)c5)-c5ccc(OC(C)=O)cc54)[C@H]2Cc2ccc(OC(C)=O)c(OC(C)=O)c23)c1,C1,C1
x083532,1,COc1ccc2c(c1)O[C@H](C)c1c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c3c(c1-2)-c1ccccc1O[C@@H]3C,C1,C1
x083533,1,COc1ccc([C@@H]2Cc3ccccc3C(=O)N2)cc1,C1,C1
x083534,1,O=C1C=C(CO)[C@@H](O)[C@H](O)[C@@H]1O,C1,C1
x083535,1,CC(C)OC(=O)[C@@H]1CCC2=Nc3ccc(Br)cc3CN21,C1,C1
x083536,1,CC(C)OC(=O)[C@@H]1CCC2=Nc3ccc(Cl)cc3CN21,C1,C1
x083537,1,OCC[C@@H](CCc1ccccc1)c1ccccc1,C1,C1
x083538,1,CC1(C)CCC(=O)C[C@H]1CCCC#Cc1ccccc1,C1,C1
x083539,1,CC(=O)[C@@]12CCCN3CCc4c(n(c5ccccc45)[C@@H](O)C1)[C@H]32,C1,C1
x083540,1,C[C@]1(C=O)[C@@H]2C=C[C@@H](C2)[C@@H]1CCl,C1,C1
x083541,1,C[C@H]1CCc2ccccc2C(=O)C1,C1,C1
x083542,1,CCO[C@H]1C[C@@]1(C(=O)OC(C)(C)C)c1ccccc1,C1,C1
x083543,1,C=C[C@@H](C)[C@@H](O)/C(C)=C/c1ccccc1,C1,C1
x083544,1,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1ccc(F)cc1,C1,C1
x083545,1,COc1cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)ccc1OS(=O)(=O)O,C1,C1
x083546,1,COc1cc([C@H]2Oc3cc(O)cc(OS(=O)(=O)O)c3C[C@H]2O)ccc1O,C1,C1
x083547,1,CC1(C)[C@@]2(C(=O)Cl)CC[C@]1(C)OC2=O,C1,C1
x083548,1,C[C@@H](Oc1ccccc1CC1CC1)C1=NCCN1,C1,C1
x083550,1,COc1cc(C2c3cc(O)c(OC)cc3C[C@@H](CO)[C@@H]2CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)ccc1O,C1,C1
x083551,1,CC(C)(C)OC(=O)[C@@H]1CCCN(Cc2ccccc2)[C@@H]1c1cn(C(=O)OC(C)(C)C)c2ccccc12,C1,C1
x083552,1,Cc1cn([C@H]2O[C@@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)c(=O)[nH]c1=O,C1,C1
x083554,1,COc1ccc([C@@H]2CC(=O)c3c(ccc4ccccc34)O2)cc1,C1,C1
x083555,1,NC(=O)c1ccc[n+]([C@@H]2C[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1,C1,C1
x083556,1,COC1=CC(=O)[C@H]2O[C@H]2[C@H]1O,C1,C1
x083557,1,COC1=CC(=O)[C@H]2O[C@H]2[C@@H]1O,C1,C1
x083558,1,COC[C@]12CN(C)C3[C@@H]4[C@H](OC)[C@H]1[C@@]3([C@@H](OC)C[C@H]2O)[C@@H]1C[C@@]2(O)[C@H](OC(=O)c3ccccc3)[C@@H]1[C@]4(OC(=O)c1ccccc1)[C@@H](O)[C@@H]2OC,C1,C1
x083559,1,CCN1C[C@]2(COC)CC[C@H](OC)[C@]34C1[C@H]([C@H](O)[C@H]23)[C@]1(OC)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@H](C[C@H]24)[C@@H](OC)[C@@H]1O,C1,C1
x083560,1,CCC(=O)C[C@@H]1CCCN1C(=O)OC(C)(C)C,C1,C1
x083561,1,O=C1CCCC[C@H]1c1ccc(-c2ccccc2)cc1,C1,C1
x083562,1,CC1=C[C@]2(CC=O)CCCC(C)(C)[C@@H]2CC1,C1,C1
x083563,1,CCCC[C@H](OC(=O)CCl)c1ccccc1C(=O)O,C1,C1
x083564,1,COC(=O)C[C@@H](C)Nc1ccccc1,C1,C1
x083565,1,CCC[C@H]1CCC[C@@H]2CCC[C@@H](C)N21,C1,C1
x083566,1,CCCCCCCCCC[C@H](O)[C@@H]1O[C@]12C=CC(=O)O2,C1,C1
x083567,1,CC(C)(C)C(=O)OC[C@H](COc1cccc(C(F)(F)F)c1)O[Si](C)(C)C(C)(C)C,C1,C1
x083568,1,CC(C)(C)[Si](C)(C)O[C@H](CO)COc1cccc(C(F)(F)F)c1,C1,C1
x083569,1,CC(C)(C)[Si](C)(C)O[C@H](C=O)COc1cccc(C(F)(F)F)c1,C1,C1
x083570,1,CC(C)(C)C(=O)OC[C@H](O)COc1cccc(C(F)(F)F)c1,C1,C1
x083571,1,O=C([O-])[C@H](O)c1ccc(Br)cc1,C1,C1
x083572,1,C=C1C[C@H](OC)C(=O)[C@]2(C)[C@H]3[C@H](OC)C[C@@](C)(C4OC(=O)C=C4C)C4=CC(=O)O[C@H](C[C@@H]12)[C@@]43C,C1,C1
x083573,1,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2cccc(F)c2)C1,C1,C1
x083574,1,CN(C)[C@H]1Cc2ccccc2[C@H](c2cccc(F)c2)C1,C1,C1
x083575,1,COC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1nc2ccccc2s1,C1,C1
x083576,1,O=C(C[C@H](C[N+](=O)[O-])c1ccc(Br)cc1)c1ccccn1,C1,C1
x083577,1,COc1ccc([C@H](CC(=O)c2ccccn2)C[N+](=O)[O-])cc1,C1,C1
x083578,1,O=C(C[C@H](C[N+](=O)[O-])c1ccco1)c1ccccn1,C1,C1
x083579,1,COc1ccc2c3c1OCc1c(ccc4c1OCO4)C3=C1C(=O)OC[C@H]1C2,C1,C1
x083580,1,CCN(CC)C(=O)/C=C/[C@@H]1CCCN1,C1,C1
x083581,1,CCN(CC)C(=O)/C=C/[C@@H]1CCCN1C(=O)OC(C)(C)C,C1,C1
x083582,1,CCOCCO[C@H]1c2c(OCc3ccccc3)cc(OCc3ccccc3)cc2O[C@H](c2cc(OCc3ccccc3)c(OCc3ccccc3)c(OCc3ccccc3)c2)[C@@H]1O,C1,C1
x083583,1,CC(=O)NC[C@H]1[C@H](O)[C@H](O)[C@@H]2[C@H](O)C[C@@H](CO)N21,C1,C1
x083584,1,CC(=O)NC[C@H]1[C@H](O)[C@H](O)[C@@H]2[C@H](O)C[C@H](CO)N21,C1,C1
x083585,1,O=C1CC[C@@]2(O1)C(=O)c1ccccc1C=C2c1ccccc1,C1,C1
x083586,1,O=C1CC[C@@]2(C=Cc3c(OCc4ccccc4)cccc3C2=O)O1,C1,C1
x083587,1,O=[N+]([O-])[C@H]1[C@H](c2ccccc2)[C@H]2C=C[C@@H]1C2,C1,C1
x083588,1,CC1(C)C2CC[C@@]13CS(=O)(=O)N1O[C@@]13C2,C1,C1
x083589,1,COc1cc2c(cc1OC)[C@@H](c1ccc(F)cc1)NCC2,C1,C1
x083590,1,c1ccc2c(c1)CCN[C@@H]2c1cccc2ccccc12,C1,C1
x083591,1,C=C[C@H](C(=O)c1ccccc1)[C@@H](C(=C)C(=O)OC)c1ccccc1,C1,C1
x083592,1,COC(=O)[C@@](C)(C(=O)c1ccc(OC)c(OC)c1)N(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,C1,C1
x083593,1,CC1(C)[C@@]2(C)CC[C@]1(C(=O)OC[C@@]1(O)CCc3c(cccc3OCc3ccccc3)C1)OC2=O,C1,C1
x083594,1,COc1cc(OC)c(C(c2cc(OC)c(OC)cc2OC)[C@H](C)O)cc1OC,C1,C1
x083595,1,C=C1C(=O)C2=C3[C@H](CC[C@H]4C(=C)C(=O)O[C@@H]4[C@@H]13)CC[C@@]21C(=O)C2=C3[C@H]1[C@H]1OC(=O)C(=C)[C@@H]1CC[C@@]3(O)CC[C@]21C(=O)C[C@H]2C(=C)CC[C@H]3C(=C)C(=O)O[C@@H]3[C@H]21,C1,C1
x083596,1,C#CCO[C@@H](COc1ccc(OC)cc1C(=O)O)c1cccc(/C=C/c2ccc3cc(F)ccc3n2)c1,C1,C1
x083597,1,O=C(N[C@@H]1CCCC[C@H]1NC(=O)c1ccccc1I)c1ccccc1I,C1,C1
x083598,1,CCCOC(=O)C[C@@H](O)CBr,C1,C1
x083599,1,C=C[C@](C)(O)C[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,C1,C1
x083600,1,Cc1ccc(C[C@H]2Cc3ccccc3N2)cc1,C1,C1
x083601,1,COC(=O)N1C[C@H]2C=C[C@@H]1C1(C2)OCCO1,C1,C1
x083602,1,C=C(C)[C@H](C)[C@H]1/C=C/C(=O)C[C@H]2O[C@@H]2[C@H]2CC(=C)[C@H](C)[C@@](O)(CC(=O)O1)O2,C1,C1
x083603,1,CC(=O)O[C@@H]1C=C(C)C(=O)C1,C1,C1
x083604,1,CC(=O)O[C@H]1C=C(C)C(=O)C1,C1,C1
x083605,1,C/C=C/C(=O)C1=C(C)[C@H](O)CCC1(C)C,C1,C1
x083606,1,C#C[C@H](O)/C=C/CCCCCCCCCC/C=C/[C@@H](O)C#C,C1,C1
x083607,1,CC(C)=CC(=O)OC(C)(C)[C@@H]1Cc2c(cc3oc(=O)ccc3c2O)O1,C1,C1
x083608,1,CCCCCCCCCCCCCC[C@]1(C)CCCC(=O)C1,C1,C1
x083609,1,C=CCCCC[C@]1(C)CCCC(=O)C1,C1,C1
x083610,1,C[C@@]1(CCCCCBr)CCCC(=O)C1,C1,C1
x083611,1,C[C@@]1(CCCCOCc2ccccc2)CCCC(=O)C1,C1,C1
x083612,1,CCCCCC[C@]1(C)CCCCC(=O)C1,C1,C1
x083613,1,CC(C)(C)CC[C@@]1(C)CCCC(=O)C1,C1,C1
x083614,1,C[C@]1(CCCCc2ccccc2)CCC(=O)C1,C1,C1
x083615,1,CC(C)(C)CC[C@]1(C)CCCC(=O)C1,C1,C1
x083616,1,C=C1[C@@]2(C)C[C@H]3[C@]4(C)CC[C@@H](O)C(C)(C)[C@H]4CC[C@]3(C)[C@]1(C(=O)OC)C(=O)[C@@](C)(O)C2=O,C1,C1
x083617,1,CCOP(=O)(OCC)[C@H](Cc1ccc(OC)cc1)NC(C)=O,C1,C1
x083618,1,CCOP(=O)(OCC)[C@H](Cc1ccc(F)cc1)NC(C)=O,C1,C1
x083619,1,Fc1ccc2c(c1)C[C@@H](c1ccccc1)N2,C1,C1
