SMILES	Structure: Image	Substance Identification: Reaxys Registry Number	Links to Reaxys	Data Count	CAS Registry Number	Chemical Name	Linear Structure Formula	Molecular Formula	Molecular Weight	Type of Substance	Type and Modification	InChI Key	Composition: Comp. Name	Composition: Comp. Conc.	Composition: Comp. Attrib.	Field Availability	Number of Reactions	Number of References	LogP	H Bond Donors	H Bond Acceptors	Rotatable Bonds	TPSA	Lipinski Number	Veber Number	Optical Rotatory Power: Type (Optical Rotatory Power)	Concentration (Optical Rotatory Power)	Enantiomeric excess [%ee]	Length of Path [cm]	Solvent (Optical Rotatory Power)	Optical Rotatory Power [deg]	Wavelength (Optical Rotatory Power) [nm]	Temperature (Optical Rotatory Power) [C]	Location	Comment (Optical Rotatory Power)	References	Links to Reaxys	
CC(=O)\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C		2050827	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D2050827&database=RX&origin=ReaxysOutput&ln=	(12 of 3437)	39763-33-2	(+)-(S)-dehydrovomifoliol; (+)-dehydrovomifoliol; (6S)-dehydrovomifoliol	C13H18O3	C13H18O3	222.284	isocyclic		JJRYPZMXNLLZFH-URWSZGRFSA-N				Identification(1079); Physical Data(41); Spectra(85); Bioactivity(116)	15	1154	0.476	1	3	2	54.37	4	2	[alpha]	0.49 g/100ml			dichloromethane	221.6	589	25			Article; Ren, Yan; Shen, Li; Zhang, De-Wu; Dai, Sheng-Jun; Chemical and Pharmaceutical Bulletin; vol. 57; 4; (2009); p. 408 - 410;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8798079&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]1CNCCN1		3647994	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D3647994&database=RX&origin=ReaxysOutput&ln=	(13 of 3437)	75336-86-6	(2R)-methylpiperazine; (R)-2-Methylpiperazine	(C4H9N2)CH3	C5H12N2	100.164	heterocyclic		JOMNTHCQHJPVAZ-RXMQYKEDSA-N				Identification(1150); Physical Data(16); Spectra(8); Bioactivity(57)	616	1136	-0.312	2	2	0	24.06	4	2	[alpha]	0.85 g/l			dichloromethane	-17	589	25			Patent; PROXIMAGEN; WO2004/829; (2003); A1;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8817310&database=RX&origin=ReaxysOutput&ln=	
[H][C@](C)(CC)CO		1718809	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D1718809&database=RX&origin=ReaxysOutput&ln=	(14 of 3437)	1565-80-6	(2S)-2-methyl-1-butanol; (S)-2-methyl-1-butanol; (S)-2-methylbutan-1-ol; (S)-2-methylbutanol	CH3CH2CH(CH3)CH2OH	C5H12O	88.1497	acyclic		QPRQEDXDYOZYLA-YFKPBYRVSA-N				Identification(555); Physical Data(122); Spectra(20); Bioactivity(58)	1669	1026	1.148	1	1	2	20.23	4	2	[alpha]	1.00 g/100ml	40		dichloromethane	-1.7	589	25	supporting information		Article; Gonzalez, Ana Z.; Roman, Jose G.; Gonzalez, Eduvigis; Martinez, Judith; Medina, Jesus R.; Matos, Karl; Soderquist, John A.; Journal of the American Chemical Society; vol. 130; 29; (2008); p. 9218 - 9219;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8679790&database=RX&origin=ReaxysOutput&ln=	
[H][C@@](CO)(CC1=CC=CC=C1)NC(=O)OC(C)(C)C		3652004	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D3652004&database=RX&origin=ReaxysOutput&ln=	(15 of 3437)	66605-57-0	(S)-N-tert-butoxycarbonyl-2-amino-3-phenylpropanol; tert-butyl (S)-(1-hydroxy-3-phenylpropan-2-yl)carbamate; N-Boc-L-phenylalaninol	(CH3)3COCONHCHCH2C6H5CH2OH	C14H21NO3	251.326	isocyclic		LDKDMDVMMCXTMO-LBPRGKRZSA-N				Identification(607); Physical Data(105); Spectra(122)	1517	826	2.377	2	4	7	58.56	4	2	[alpha]	1 g/100ml			dichloromethane	-22.6	589	25	supporting information		Article; Daniliuc, Constantin G.; Gilmour, Ryan; Kehr, Gerald; Meyer, Stephanie; Scheidt, Felix; Thiehoff, Christian; Yilmaz, Gülay; Beilstein Journal of Organic Chemistry; vol. 14; (2018); p. 1021 - 1027;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D79689090&database=RX&origin=ReaxysOutput&ln=	
CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C=O		3591296	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D3591296&database=RX&origin=ReaxysOutput&ln=	(16 of 3437)	72155-45-4	Boc-L-phenylalaninal; (S)-tert-butyl (1-oxo-3-phenylpropan-2-yl)carbamate; tert-butyl (S)-(1-oxo-3-phenylpropan-2-yl)carbamate; N-Boc-L-phenylalaninal; N-Boc-phenylalaninal; N-(tert-butoxycarbonyl)-L-phenylalaninal; tert-butyl [(2S)-1-oxo-3-phenylpropan-2-yl]carbamate; (S)-2-(tert-butoxycarbonylamino)-3-phenylpropanal; (S)-N-Boc-phenylalaninal; N-Boc-L-phenylalanal; Boc-phenylalaninal; [(1S)-1-formyl-2-phenylethyl]-carbamic acid 1,1-dimethylethyl ester; ((S)-1-benzyl-2-oxo-ethyl)-carbamic acid tert-butyl ester; N-Boc-L-phenylalaninaldehyde	C4H9COOHNCH(CH2C6H5)CHO	C14H19NO3	249.31	isocyclic		ZJTYRNPLVNMVPQ-LBPRGKRZSA-N				Identification(514); Physical Data(62); Spectra(57); Bioactivity(42)	2258	807	2.948	1	4	7	55.4	4	2	[alpha]	1 g/100ml			dichloromethane	41.6	589	25	supporting information		Article; Daniliuc, Constantin G.; Gilmour, Ryan; Kehr, Gerald; Meyer, Stephanie; Scheidt, Felix; Thiehoff, Christian; Yilmaz, Gülay; Beilstein Journal of Organic Chemistry; vol. 14; (2018); p. 1021 - 1027;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D79689090&database=RX&origin=ReaxysOutput&ln=	
C[C@H](C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1		5271646	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D5271646&database=RX&origin=ReaxysOutput&ln=	(17 of 3437)	22161-81-5	S-ketoprofen; dexketoprofen; (+)-(S)-2-(3-benzoylphenyl)propionic acid; (+)-Ketoprofen; (S)-2-(3-benzoylphenyl)propanoic acid	C16H14O3	C16H14O3	254.285	isocyclic		DKYWVDODHFEZIM-NSHDSACASA-N				Identification(1116); Physical Data(45); Spectra(38); Bioactivity(152)	212	779	3.217	1	3	4	54.37	4	2	[alpha]	0.25 g/100ml			dichloromethane	18.9	589	25	supporting information		Article; Coady, Tracey M.; Coffey, Lee V.; O'Reilly, Catherine; Lennon, Claire M.; European Journal of Organic Chemistry; vol. 2015; 5; (2015); p. 1108 - 1116;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D65210818&database=RX&origin=ReaxysOutput&ln=	
[H][C@@](C)(O)C1=CC=C(OC)C=C1		2554415	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D2554415&database=RX&origin=ReaxysOutput&ln=	(18 of 3437)		(S)-1-(4-Methoxyphenyl)ethanol; (S)-1-(4-methoxyphenyl)ethan-1-ol; 1-(4-methoxyphenyl)ethanol; 1-(4-methoxyphenyl)ethan-1-ol	C8H9O2CH3	C9H12O2	152.193	isocyclic		IUUULXXWNYKJSL-ZETCQYMHSA-N				Identification(247); Physical Data(91); Spectra(170)	144	673	1.652	1	1	2	29.46	4	2	[alpha]	0.5 g/100ml	9		dichloromethane	-2.2	589	25			Article; Vieira, Gizelle A. B.; De Freitas Araujo, Daniel M.; Lemos, Telma L. G.; De Mattos, Marcos Carlos; Da Conceição F. De Oliveira, Maria; Melo, Vânia M. M.; De Gonzalo, Gonzalo; Gotor-Fernández, Vicente; Gotor, Vicente; Journal of the Brazilian Chemical Society; vol. 21; 8; (2010); p. 1509 - 1516;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8929871&database=RX&origin=ReaxysOutput&ln=	
[H][C@](C)(O)C1=CC=C(OC)C=C1		2554416	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D2554416&database=RX&origin=ReaxysOutput&ln=	(19 of 3437)	1517-70-0	(R)-1-(4-Methoxyphenyl)ethanol; 1-(4-methoxyphenyl)ethan-1-ol; 1-(4-methoxy-phenyl)ethanol; (R)-1-(4-methoxyphenyl)ethan-1-ol	C8H9O2CH3	C9H12O2	152.193	isocyclic		IUUULXXWNYKJSL-SSDOTTSWSA-N				Identification(219); Physical Data(92); Spectra(138)	144	640	1.652	1	1	2	29.46	4	2	[alpha]	0.005 g/100ml	32		dichloromethane	14.1	589	25			Article; Hajipour, Abdol Reza; Karimi, Fatemeh; Synthetic Communications; vol. 40; 12; (2010); p. 1784 - 1793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8883208&database=RX&origin=ReaxysOutput&ln=	
[H][C@@](C)(O)C1=CC2=C(C=CC=C2)C=C1		2042396	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D2042396&database=RX&origin=ReaxysOutput&ln=	(20 of 3437)	27544-18-9	(S)-1-(2-Naphthyl)ethanol; (S)-1-(naphthalen-2-yl)ethan-1-ol; 1-(naphthalen-2-yl)ethan-1-ol; 1-(2-naphthyl)ethanol	(C10H7)CHOHCH3	C12H12O	172.227	isocyclic		AXRKCRWZRKETCK-VIFPVBQESA-N				Identification(292); Physical Data(126); Spectra(164); Bioactivity(36)	263	631	3.003	1	1	1	20.23	4	2	[alpha]	0.5 g/100ml	72		dichloromethane	-26.9	589	25			Article; Tozlu, Caner; Şahin, Engin; Serencam, Hüseyin; Dertli, Enes; Biocatalysis and Biotransformation; vol. 37; 5; (2019); p. 388 - 398;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D75956207&database=RX&origin=ReaxysOutput&ln=	
COC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C		3549668	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D3549668&database=RX&origin=ReaxysOutput&ln=	(21 of 3437)	59936-29-7	(S)-N-(tert-butoxycarbonyl)proline methyl ester; N-(tert-butoxycarbonyl)-L-proline methyl ester; 1-(tert-butyl) 2-methyl (S)-pyrrolidine-1,2-dicarboxylate; N-Boc-L-proline methyl ester; 1-tert-butyl 2-methyl (2S)-pyrrolidine-1,2-dicarboxylate; N-Boc-proline methyl ester; Boc-L-proline methyl ester	C5H9NO2C5H8O2CH2	C11H19NO4	229.276	heterocyclic		WVDGSSCWFMSRHN-QMMMGPOBSA-N				Identification(481); Physical Data(41); Spectra(79); Bioactivity(32)	1448	626	1.635	0	5	5	55.84	4	2	[alpha]	1.1 g/100ml			dichloromethane	-54.1	589	25	supporting information		Article; Nicholson, William I.; Barreteau, Fabien; Leitch, Jamie A.; Payne, Riley; Priestley, Ian; Godineau, Edouard; Battilocchio, Claudio; Browne, Duncan L.; Angewandte Chemie - International Edition; vol. 60; 40; (2021); p. 21868 - 21874; Angew. Chem.; vol. 133; 40; (2021); p. 22039 - 22045;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D98780260&database=RX&origin=ReaxysOutput&ln=	
COC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C		3549668	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D3549668&database=RX&origin=ReaxysOutput&ln=	(21 of 3437)	59936-29-7	(S)-N-(tert-butoxycarbonyl)proline methyl ester; N-(tert-butoxycarbonyl)-L-proline methyl ester; 1-(tert-butyl) 2-methyl (S)-pyrrolidine-1,2-dicarboxylate; N-Boc-L-proline methyl ester; 1-tert-butyl 2-methyl (2S)-pyrrolidine-1,2-dicarboxylate; N-Boc-proline methyl ester; Boc-L-proline methyl ester	C5H9NO2C5H8O2CH2	C11H19NO4	229.276	heterocyclic		WVDGSSCWFMSRHN-QMMMGPOBSA-N				Identification(481); Physical Data(41); Spectra(79); Bioactivity(32)	1448	626	1.635	0	5	5	55.84	4	2	[alpha]	0.54 g/100ml			dichloromethane	-54.5	589	25	supporting information		Article; Ruíz-Pérez, Karen M.; Quiroz-García, Beatriz; Hernández-Rodríguez, Marcos; European Journal of Organic Chemistry; vol. 2018; 41; (2018); p. 5763 - 5772;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D75307841&database=RX&origin=ReaxysOutput&ln=	
[H][C@@](C)(O)C1=CC=C(Cl)C=C1		2042028	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D2042028&database=RX&origin=ReaxysOutput&ln=	(22 of 3437)	3391-10-4	(S)-1-(4-Chlorophenyl)ethanol; 1-(4-chlorophenyl)ethanol; (S)-1-(4-chlorophenyl)ethan-1-ol; 1-(4-chlorophenyl)ethan-1-ol	C6H5C2H3HClO	C8H9ClO	156.612	isocyclic		MVOSNPUNXINWAD-LURJTMIESA-N				Identification(241); Physical Data(84); Spectra(155); Bioactivity(32)	114	612	2.359	1	1	1	20.23	4	2	[alpha]	0.5 g/100ml	62		dichloromethane	-32.4	589	25			Article; Vieira, Gizelle A. B.; De Freitas Araujo, Daniel M.; Lemos, Telma L. G.; De Mattos, Marcos Carlos; Da Conceição F. De Oliveira, Maria; Melo, Vânia M. M.; De Gonzalo, Gonzalo; Gotor-Fernández, Vicente; Gotor, Vicente; Journal of the Brazilian Chemical Society; vol. 21; 8; (2010); p. 1509 - 1516;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8929871&database=RX&origin=ReaxysOutput&ln=	
C[C@@H](O)C1=CC=C(Cl)C=C1		4350248	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D4350248&database=RX&origin=ReaxysOutput&ln=	(23 of 3437)		(R)-1-(4-Chlorophenyl)ethanol; (R)-1-(4-chlorophenyl)ethan-1-ol; 1-(4-chlorophenyl)ethanol; 1-(4-chlorophenyl)ethan-1-ol	C8H9OCl	C8H9ClO	156.612	isocyclic		MVOSNPUNXINWAD-ZCFIWIBFSA-N				Identification(246); Physical Data(97); Spectra(146)	105	610	2.359	1	1	1	20.23	4	2	[alpha]	0.005 g/100ml	65		dichloromethane	34.2	589	25			Article; Hajipour, Abdol Reza; Karimi, Fatemeh; Synthetic Communications; vol. 40; 12; (2010); p. 1784 - 1793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8883208&database=RX&origin=ReaxysOutput&ln=	
[H]C(N)(C(=O)OC)C1=CC=CC=C1		2937342	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D2937342&database=RX&origin=ReaxysOutput&ln=	(24 of 3437)		(S)-Phenylglycine methyl ester; phenylglycine methyl ester; methyl (S)-2-amino-2-phenylacetate; (S)-PGME; L-phenylglycine methyl ester	H2NCH(C6H5)COOCH3	C9H11NO2	165.192	isocyclic		BHFLUDRTVIDDOR-QMMMGPOBSA-N				Identification(349); Physical Data(28); Spectra(21); Bioactivity(35)	731	595	0.712	1	3	3	52.32	4	2	[alpha]	1 g/100ml	89		dichloromethane	139	589	25	supporting information		Article; Hu, Xin-Hu; Hu, Xiang-Ping; Advanced Synthesis and Catalysis; vol. 361; 21; (2019); p. 5063 - 5068;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D78243691&database=RX&origin=ReaxysOutput&ln=	
[H][C@]1(C)CCCO1		1280129	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D1280129&database=RX&origin=ReaxysOutput&ln=	(25 of 3437)	63798-12-9	(S)-(+)-2-methyltetrahydrofuran	C5H10O	C5H10O	86.1338	heterocyclic		JWUJQDFVADABEY-YFKPBYRVSA-N				Identification(600); Physical Data(7); Spectra(4)	14	586	0.986	0	1	0	9.23	4	2	[alpha]	0.005 g/100ml			dichloromethane	19.5	589	25	supporting information		Article; Choi, Yun Hee; Kwak, Jaesung; Jeong, Nakcheol; Tetrahedron Letters; vol. 50; 44; (2009); p. 6068 - 6071;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8828647&database=RX&origin=ReaxysOutput&ln=	
[H][C@](C)(O)C1=CC2=C(C=CC=C2)C=C1		3195952	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D3195952&database=RX&origin=ReaxysOutput&ln=	(26 of 3437)	52193-85-8	(R)-1-(2-Naphthyl)ethanol; (R)-1-(naphthalen-2-yl)ethan-1-ol; 1-(2-naphthyl)ethanol; 1-(naphthalen-2-yl)ethanol; 1-(naphthalen-2-yl)ethan-1-ol	(C10H7)CH(OH)CH3	C12H12O	172.227	isocyclic		AXRKCRWZRKETCK-SECBINFHSA-N				Identification(260); Physical Data(129); Spectra(155); Bioactivity(33)	207	564	3.003	1	1	1	20.23	4	2	[alpha]	2.2 g/100ml			dichloromethane	21.9	589	25	Page/Page column 27		Patent; NANYANG TECHNOLOGICAL UNIVERSITY; US2011/269972; (2011); A1;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D20029798&database=RX&origin=ReaxysOutput&ln=	
[H][C@](C)(O)C1=CC2=C(C=CC=C2)C=C1		3195952	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D3195952&database=RX&origin=ReaxysOutput&ln=	(26 of 3437)	52193-85-8	(R)-1-(2-Naphthyl)ethanol; (R)-1-(naphthalen-2-yl)ethan-1-ol; 1-(2-naphthyl)ethanol; 1-(naphthalen-2-yl)ethanol; 1-(naphthalen-2-yl)ethan-1-ol	(C10H7)CH(OH)CH3	C12H12O	172.227	isocyclic		AXRKCRWZRKETCK-SECBINFHSA-N				Identification(260); Physical Data(129); Spectra(155); Bioactivity(33)	207	564	3.003	1	1	1	20.23	4	2	[alpha]	2.2 g/100ml	89		dichloromethane	21.9	589	25	supporting information		Article; Xiao, Jian; Wong, Zhen Zhou; Lu, Yun Peng; Loh, Teck Peng; Advanced Synthesis and Catalysis; vol. 352; 7; (2010); p. 1107 - 1112;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8880135&database=RX&origin=ReaxysOutput&ln=	
[H][C@](C)(O)CCCCCC		1719324	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D1719324&database=RX&origin=ReaxysOutput&ln=	(27 of 3437)	5978-70-1	(R)-Octan-2-ol; (R)-2-octanol	CH3(CH2)5CH(OH)CH3	C8H18O	130.23	acyclic		SJWFXCIHNDVPSH-MRVPVSSYSA-N				Identification(149); Physical Data(93); Spectra(40); Bioactivity(38)	686	524	3.018	1	1	5	20.23	4	2	[alpha]	1 g/100ml			dichloromethane	-9.4	589	25			Article; Ngernmaneerat, Poonlarp; Munbunjong, Wanida; Chavasiri, Warinthorn; Jang, Doo Ok; Bulletin of the Korean Chemical Society; vol. 32; 6; (2011); p. 1847 - 1848;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D20055353&database=RX&origin=ReaxysOutput&ln=	
CC1=CC=C(C=C1)[S@@](C)=O		2040677	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D2040677&database=RX&origin=ReaxysOutput&ln=	(28 of 3437)	1519-39-7	(R)-methyl p-tolyl sulfoxide; methyl p-tolyl sulfoxide; 1-methyl-4-(methylsulfinyl)benzene	CH3C6H4S(CH3)O	C8H10OS	154.233	isocyclic		FEVALTJSQBFLEU-SNVBAGLBSA-N				Identification(129); Physical Data(91); Spectra(92); Bioactivity(26)	1437	466	1.172	0	1	1	36.28	4	2	[alpha]	0.2 g/100ml	87		dichloromethane	127	589	25	supporting information		Article; Gogoi, Paramartha; Kotipalli, Trimurthulu; Indukuri, Kiran; Bondalapati, Somasekhar; Saha, Pipas; Saikia, Anil K.; Tetrahedron Letters; vol. 53; 22; (2012); p. 2726 - 2729;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D20157756&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]1OC=C[C@H](OC(C)=O)[C@H]1OC(C)=O		84954	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D84954&database=RX&origin=ReaxysOutput&ln=	(29 of 3437)	34819-86-8	3,4-di-O-acetyl-6-deoxy-L-glucal; 3,4-di-O-acetyl-L-rhamnal; di-O-acetyl-L-rhamnal; (2S,3S,4S)-2-methyl-3,4-dihydro-2H-pyran-3,4-diyl diacetate; 3,4-di-O-acetyl-1,5-anhydro-2,6-dideoxy-L-arabino-hex-1-enitol; diacetyl-L-rhamnal; 3,4-O-di-acetyl-L-rhamnal; tri-O-acetyl-L-rhamnal; 3,4-diacetyl glucal; L-rhamnal diacetate	C10H14O5	C10H14O5	214.218	heterocyclic		NDEGMKQAZZBNBB-JUWDTYFHSA-N				Identification(185); Physical Data(19); Spectra(43)	1713	464	1.261	0	5	4	61.83	4	2	[alpha]	1.1 g/100ml			dichloromethane	65	589	25			Article; Zhao, Jinzhong; Wei, Shanqiao; Ma, Xiaofeng; Shao, Huawu; Carbohydrate Research; vol. 345; 1; (2010); p. 168 - 171;; ; Article; Zhao, Jinzhong; Shao, Huawu; Wu, Xin; Shi, Shaojing; Chinese Journal of Chemistry; vol. 29; 7; (2011); p. 1434 - 1440;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8984053&database=RX&origin=ReaxysOutput&ln=	
C[C@@H](O)C1=CC=C(Br)C=C1		4798442	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D4798442&database=RX&origin=ReaxysOutput&ln=	(30 of 3437)		(R)-1-(4-bromophenyl)ethanol; 1-(4-bromophenyl)ethan-1-ol; (R)-1-(4-bromophenyl)ethan-1-ol; 1-(4-bromophenyl)ethanol	C8H9OBr	C8H9BrO	201.063	isocyclic		XTDTYSBVMBQIBT-ZCFIWIBFSA-N				Identification(215); Physical Data(70); Spectra(115)	109	459	2.535	1	1	1	20.23	4	2	[alpha]	3 g/100ml			dichloromethane	18	589	25	Page/Page column 26		Patent; NANYANG TECHNOLOGICAL UNIVERSITY; US2011/269972; (2011); A1;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D20029798&database=RX&origin=ReaxysOutput&ln=	
C[C@@H](O)C1=CC=C(Br)C=C1		4798442	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D4798442&database=RX&origin=ReaxysOutput&ln=	(30 of 3437)		(R)-1-(4-bromophenyl)ethanol; 1-(4-bromophenyl)ethan-1-ol; (R)-1-(4-bromophenyl)ethan-1-ol; 1-(4-bromophenyl)ethanol	C8H9OBr	C8H9BrO	201.063	isocyclic		XTDTYSBVMBQIBT-ZCFIWIBFSA-N				Identification(215); Physical Data(70); Spectra(115)	109	459	2.535	1	1	1	20.23	4	2	[alpha]	0.005 g/100ml	32		dichloromethane	10.9	589	25			Article; Hajipour, Abdol Reza; Karimi, Fatemeh; Synthetic Communications; vol. 40; 12; (2010); p. 1784 - 1793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8883208&database=RX&origin=ReaxysOutput&ln=	
C[C@@H](O)C1=CC=C(Br)C=C1		4798442	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D4798442&database=RX&origin=ReaxysOutput&ln=	(30 of 3437)		(R)-1-(4-bromophenyl)ethanol; 1-(4-bromophenyl)ethan-1-ol; (R)-1-(4-bromophenyl)ethan-1-ol; 1-(4-bromophenyl)ethanol	C8H9OBr	C8H9BrO	201.063	isocyclic		XTDTYSBVMBQIBT-ZCFIWIBFSA-N				Identification(215); Physical Data(70); Spectra(115)	109	459	2.535	1	1	1	20.23	4	2	[alpha]		89		dichloromethane	20	589	25	supporting information		Article; Cortez, Norma A.; Aguirre, Gerardo; Parra-Hake, Miguel; Somanathan, Ratnasamy; Tetrahedron Letters; vol. 50; 19; (2009); p. 2228 - 2231;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8753860&database=RX&origin=ReaxysOutput&ln=	
[H][C@@](C)(CO)C1=CC=CC=C1		2500176	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D2500176&database=RX&origin=ReaxysOutput&ln=	(31 of 3437)	37778-99-7	(S)-2-phenyl-1-propanol; (S)-2-phenylpropanol; (S)-2-phenylpropan-1-ol; 2-phenyl-1-propanol; 2-phenylpropan-1-ol; (2S)-2-phenyl-1-propanol; (2S)-2-phenylpropan-1-ol	C9H12O	C9H12O	136.194	isocyclic		RNDNSYIPLPAXAZ-MRVPVSSYSA-N				Identification(374); Physical Data(31); Spectra(45); Bioactivity(1)	281	441	1.662	1	1	2	20.23	4	2	[alpha]	1.00 g/100ml	66		dichloromethane	-10.2	589	25	supporting information		Article; Gonzalez, Ana Z.; Roman, Jose G.; Gonzalez, Eduvigis; Martinez, Judith; Medina, Jesus R.; Matos, Karl; Soderquist, John A.; Journal of the American Chemical Society; vol. 130; 29; (2008); p. 9218 - 9219;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8679790&database=RX&origin=ReaxysOutput&ln=	
FC1=CC([C@H]2CCCN2)=C(F)C=C1		20213034	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D20213034&database=RX&origin=ReaxysOutput&ln=	(32 of 3437)	1218935-59-1	(R)-2-(2,5-difluorophenyl)pyrrolidine; (2R)-2-(2,5-difluorophenyl)pyrrolidine	C10H11F2N	C10H11F2N	183.201			NCXSNNVYILYEBC-SNVBAGLBSA-N				Identification(468); Physical Data(25); Spectra(36)	306	432	2.465	1	1	1	12.03	4	2	[alpha]	1.039 g/100ml			dichloromethane	58.1	589	25			Article; Lv, Xunlei; Chen, Liang; Pan, Jing; Meng, Xue; Bi, Siju; Liu, Weiyuan; Zhou, Ting; Lin, Kuaile; Ye, Deyong; Zhou, Weicheng; Chirality; vol. 33; 12; (2021); p. 931 - 937;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D103406457&database=RX&origin=ReaxysOutput&ln=	
FC1=CC([C@H]2CCCN2)=C(F)C=C1		20213034	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D20213034&database=RX&origin=ReaxysOutput&ln=	(32 of 3437)	1218935-59-1	(R)-2-(2,5-difluorophenyl)pyrrolidine; (2R)-2-(2,5-difluorophenyl)pyrrolidine	C10H11F2N	C10H11F2N	183.201			NCXSNNVYILYEBC-SNVBAGLBSA-N				Identification(468); Physical Data(25); Spectra(36)	306	432	2.465	1	1	1	12.03	4	2	[alpha]	1.039 g/100ml			dichloromethane	58.22	589	25			Article; Lv, Xunlei; Chen, Liang; Pan, Jing; Meng, Xue; Bi, Siju; Liu, Weiyuan; Zhou, Ting; Lin, Kuaile; Ye, Deyong; Zhou, Weicheng; Chirality; vol. 33; 12; (2021); p. 931 - 937;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D103406457&database=RX&origin=ReaxysOutput&ln=	
