idx,rot633,rot589,rot355,rot589_sign,rot589_abs,rot589_power,rot589_power_abs,rot633_sign,rot633_abs,rot633_power,rot633_power_abs,rot355_sign,rot355_abs,rot355_power,rot355_power_abs,point_group,point_group_noH
045246,-120.9,-141.34,-469.37,-1.0,141.34,-174.067277,174.067277,-1.0,120.9,-148.894395,148.894395,-1.0,469.37,-578.0526235000001,578.0526235000001,C1,C1
112196,105.86,123.73,416.03,1.0,123.73,156.09653070000002,156.09653070000002,1.0,105.86,133.5519174,133.5519174,1.0,416.03,524.8592877,524.8592877,C1,C1
065834,-5.49,-6.73,-38.31,-1.0,6.73,-8.4875395,8.4875395,-1.0,5.49,-6.9237135,6.9237135,-1.0,38.31,-48.3146565,48.3146565,C1,C1
023145,-32.86,-36.55,1.78,-1.0,36.55,-45.3742665,45.3742665,-1.0,32.86,-40.7933898,40.7933898,1.0,1.78,2.2097454,2.2097454,C1,C1
103736,41.88,48.43,114.95,1.0,48.43,62.0732153,62.0732153,1.0,41.88,53.6780148,53.6780148,1.0,114.95,147.3325645,147.3325645,C1,C1
008688,-81.93,-95.36,-296.0,-1.0,95.36,-108.8515328,108.8515328,-1.0,81.93,-93.5214564,93.5214564,-1.0,296.0,-337.87807999999995,337.87807999999995,C1,C1
039956,42.92,50.32,175.04,1.0,50.32,62.4667448,62.4667448,1.0,42.92,53.2804588,53.2804588,1.0,175.04,217.2929056,217.2929056,C2,C2
091801,2.34,2.64,4.99,1.0,2.64,3.3837144,3.3837144,1.0,2.34,2.9992014,2.9992014,1.0,4.99,6.3957329000000005,6.3957329000000005,C1,C1
042893,32.43,45.36,972.1,1.0,45.36,56.3094504,56.3094504,1.0,32.43,40.2582777,40.2582777,1.0,972.1,1206.755219,1206.755219,C1,C1
084023,125.54,146.5,471.81,1.0,146.5,190.659495,190.659495,1.0,125.54,163.3815222,163.3815222,1.0,471.81,614.0276883,614.0276883,C1,C1
074699,-205.3,-245.0,-1116.1,-1.0,245.0,-294.47775,294.47775,-1.0,205.3,-246.76033500000003,246.76033500000003,-1.0,1116.1,-1341.496395,1341.496395,C1,C1
090269,-58.52,-68.47,-229.95,-1.0,68.47,-87.05481209999999,87.05481209999999,-1.0,58.52,-74.4040836,74.4040836,-1.0,229.95,-292.3653285,292.3653285,C1,C1
093163,142.0,167.61,638.15,1.0,167.61,214.7536647000001,214.7536647000001,1.0,142.0,181.94034,181.94034,1.0,638.15,817.6424505,817.6424505,C1,C1
079055,-86.06,-100.41,-315.1,-1.0,100.41,-122.6678847,122.6678847,-1.0,86.06,-105.1369202,105.1369202,-1.0,315.1,-384.948217,384.948217,C1,C1
032827,120.3,141.39,511.64,1.0,141.39,181.1644209,181.1644209,1.0,120.3,154.141593,154.141593,1.0,511.64,655.5694483999999,655.5694483999999,C1,C1
110437,-109.11,-130.03,-605.47,-1.0,130.03,-161.4179417,161.4179417,-1.0,109.11,-135.4480629,135.4480629,-1.0,605.47,-751.6244032999999,751.6244032999999,C1,C1
064147,-145.96,-172.93,-826.05,-1.0,172.93,-221.6461103,221.6461103,-1.0,145.96,-187.0783916,187.0783916,-1.0,826.05,-1058.7565455,1058.7565455,C1,C1
013078,-101.8,-118.49,-369.02,-1.0,118.49,-131.6945256,131.6945256,-1.0,101.8,-113.14459200000002,113.14459200000002,-1.0,369.02,-410.1435888,410.1435888,C1,C1
079741,24.32,28.53,97.68,1.0,28.53,35.4294099,35.4294099,1.0,24.32,30.2013056,30.2013056,1.0,97.68,121.3019544,121.3019544,C1,C1
088524,-311.89,-373.76,-2162.79,-1.0,373.76,-475.2096768,475.2096768,-1.0,311.89,-396.5463027,396.5463027,-1.0,2162.79,-2749.8360897,2749.8360897,C1,C1
056268,56.08,65.29,206.4,1.0,65.29,84.32791110000002,84.32791110000002,1.0,56.08,72.4323672,72.4323672,1.0,206.4,266.58417600000007,266.58417600000007,C1,C1
050021,29.23,31.28,-362.3,1.0,31.28,39.1397256,39.1397256,1.0,29.23,36.5746221,36.5746221,-1.0,362.3,-453.335121,453.335121,C1,C1
054414,290.59,346.52,1618.9,1.0,346.52,437.152306,437.152306,1.0,290.59,366.5938145,366.5938145,1.0,1618.9,2042.323295,2042.323295,C1,C1
108623,-69.46,-79.43,-175.93,-1.0,79.43,-99.42332530000002,99.42332530000002,-1.0,69.46,-86.9437766,86.9437766,-1.0,175.93,-220.21334030000003,220.21334030000003,C1,C1
066237,14.12,16.27,43.98,1.0,16.27,20.5325773,20.5325773,1.0,14.12,17.8192988,17.8192988,1.0,43.98,55.50232019999999,55.50232019999999,C1,C1
022579,-81.21,-94.19,-271.6,-1.0,94.19,-121.6171861,121.6171861,-1.0,81.21,-104.8575399,104.8575399,-1.0,271.6,-350.68720400000007,350.68720400000007,C1,C1
093840,-81.31,-94.63,-294.24,-1.0,94.63,-123.1959581,123.1959581,-1.0,81.31,-105.85504970000002,105.85504970000002,-1.0,294.24,-383.0622288,383.0622288,C1,C1
116086,-5.45,-5.13,51.92,-1.0,5.13,-6.676335900000001,6.676335900000001,-1.0,5.45,-7.0927935,7.0927935,1.0,51.92,67.57024559999999,67.57024559999999,C1,C1
050740,-9.28,-8.8,114.14,-1.0,8.8,-11.188584,11.188584,-1.0,9.28,-11.798870399999998,11.798870399999998,1.0,114.14,145.1210202,145.1210202,C1,C1
127980,-16.42,-18.95,128.8,-1.0,18.95,-23.8995505,23.8995505,-1.0,16.42,-20.708739800000004,20.708739800000004,1.0,128.8,162.441272,162.441272,C1,C1
061850,30.61,36.19,139.45,1.0,36.19,46.742642100000005,46.742642100000005,1.0,30.61,39.535569900000006,39.535569900000006,1.0,139.45,180.11222550000002,180.11222550000002,C1,C1
053613,155.55,181.57,590.43,1.0,181.57,225.4790731,225.4790731,1.0,155.55,193.1666565,193.1666565,1.0,590.43,733.2136869000001,733.2136869000001,C1,C1
104025,-66.4,-77.36,-243.77,-1.0,77.36,-99.1530856,99.1530856,-1.0,66.4,-85.10554400000001,85.10554400000001,-1.0,243.77,-312.4424467,312.4424467,C1,C1
128181,48.04,57.28,283.66,1.0,57.28,71.6750368,71.6750368,1.0,48.04,60.1129324,60.1129324,1.0,283.66,354.9465946,354.9465946,C1,C1
033507,155.46,181.41,585.05,1.0,181.41,223.4154855,223.4154855,1.0,155.46,191.456763,191.456763,1.0,585.05,720.5183275,720.5183275,C1,C1
124993,10.92,12.21,8.79,1.0,12.21,15.6447951,15.6447951,1.0,10.92,13.9919052,13.9919052,1.0,8.79,11.2627149,11.2627149,C1,C1
018425,-74.07,-84.5,-48.26,-1.0,84.5,-93.8795,93.8795,-1.0,74.07,-82.29177,82.29177,-1.0,48.26,-53.61686,53.61686,C1,C1
060461,-27.87,-32.35,-97.28,-1.0,32.35,-42.1154945,42.1154945,-1.0,27.87,-36.2831169,36.2831169,-1.0,97.28,-126.64591360000004,126.64591360000004,C1,C1
027146,-69.31,-81.88,-326.03,-1.0,81.88,-100.839314,100.839314,-1.0,69.31,-85.35873050000001,85.35873050000001,-1.0,326.03,-401.5222465,401.5222465,C1,C1
115621,-0.57,-0.82,-10.61,-1.0,0.82,-1.0510022,1.0510022,-1.0,0.57,-0.7305746999999999,0.7305746999999999,-1.0,10.61,-13.5989431,13.5989431,C1,C1
062596,-26.04,-30.17,-87.36,-1.0,30.17,-36.8577839,36.8577839,-1.0,26.04,-31.812286799999995,31.812286799999995,-1.0,87.36,-106.7250912,106.7250912,C1,C1
015807,-13.54,-15.73,-50.2,-1.0,15.73,-18.1102636,18.1102636,-1.0,13.54,-15.5888728,15.5888728,-1.0,50.2,-57.79626400000001,57.79626400000001,C1,C1
095195,35.06,48.34,1176.86,1.0,48.34,61.4609262,61.4609262,1.0,35.06,44.57633580000001,44.57633580000001,1.0,1176.86,1496.2951098,1496.2951098,C1,C1
045874,-198.84,-233.61,-863.98,-1.0,233.61,-285.3008847,285.3008847,-1.0,198.84,-242.8373268,242.8373268,-1.0,863.98,-1055.1528546,1055.1528546,C1,C1
086127,-116.82,-143.25,-2071.11,-1.0,143.25,-180.7227675,180.7227675,-1.0,116.82,-147.3789438,147.3789438,-1.0,2071.11,-2612.8916649000003,2612.8916649000003,C1,C1
066150,40.13,46.72,146.28,1.0,46.72,58.500448,58.500448,1.0,40.13,50.2487795,50.2487795,1.0,146.28,183.164502,183.164502,C1,C1
019196,-103.23,-120.13,-372.73,-1.0,120.13,-137.1211872,137.1211872,-1.0,103.23,-117.8308512,117.8308512,-1.0,372.73,-425.4489312,425.4489312,C1,C1
107989,-29.58,-34.28,-99.24,-1.0,34.28,-43.245934,43.245934,-1.0,29.58,-37.316649,37.316649,-1.0,99.24,-125.196222,125.196222,C1,C1
031295,211.89,254.52,1367.73,1.0,254.52,305.818506,305.818506,1.0,211.89,254.5964295,254.5964295,1.0,1367.73,1643.3959815,1643.3959815,C1,C1
109658,-308.9,-364.58,-1588.93,-1.0,364.58,-467.2858317999999,467.2858317999999,-1.0,308.9,-395.9202189999999,395.9202189999999,-1.0,1588.93,-2036.5474703,2036.5474703,C1,C1
009289,-115.67,-142.17,-1144.77,-1.0,142.17,-165.144672,165.144672,-1.0,115.67,-134.362272,134.362272,-1.0,1144.77,-1329.7648319999998,1329.7648319999998,C1,C1
110728,417.22,490.87,1799.62,1.0,490.87,619.2570485,619.2570485,1.0,417.22,526.343891,526.343891,1.0,1799.62,2270.310611,2270.310611,C1,C1
131397,-81.86,-95.71,-318.14,-1.0,95.71,-121.6502813,121.6502813,-1.0,81.86,-104.0465158,104.0465158,-1.0,318.14,-404.3654842,404.3654842,C1,C1
119651,-1.18,-1.28,0.33,-1.0,1.28,-1.5895424,1.5895424,-1.0,1.18,-1.4653594,1.4653594,1.0,0.33,0.4098039,0.4098039,C1,C1
122788,20.38,21.89,-188.36,1.0,21.89,28.263273500000004,28.263273500000004,1.0,20.38,26.313637,26.313637,-1.0,188.36,-243.20101400000004,243.20101400000004,C1,C1
027742,1.26,1.31,-10.21,1.0,1.31,1.6521065,1.6521065,1.0,1.26,1.589049,1.589049,-1.0,10.21,-12.8763415,12.8763415,C1,C1
059222,-105.95,-128.16,-688.83,-1.0,128.16,-160.41915360000002,160.41915360000002,-1.0,105.95,-132.61867450000005,132.61867450000005,-1.0,688.83,-862.2153993000002,862.2153993000002,C1,C1
111863,186.88,216.81,640.79,1.0,216.81,282.1630383,282.1630383,1.0,186.88,243.2112384,243.2112384,1.0,640.79,833.9433296999999,833.9433296999999,C1,C1
032268,-124.0,-144.78,-457.46,-1.0,144.78,-178.303809,178.303809,-1.0,124.0,-152.7122,152.7122,-1.0,457.46,-563.384863,563.384863,C1,C1
034872,166.11,194.29,647.52,1.0,194.29,231.5295643,231.5295643,1.0,166.11,197.94830370000005,197.94830370000005,1.0,647.52,771.6301583999999,771.6301583999999,C1,C1
046571,-8.13,-9.0,-4.5,-1.0,9.0,-11.08395,11.08395,-1.0,8.13,-10.0125015,10.0125015,-1.0,4.5,-5.541975,5.541975,C1,C1
073927,-263.44,-317.14,-2020.56,-1.0,317.14,-400.087967,400.087967,-1.0,263.44,-332.342732,332.342732,-1.0,2020.56,-2549.037468,2549.037468,C1,C1
021516,-18.01,-21.14,-80.96,-1.0,21.14,-22.853185600000003,22.853185600000003,-1.0,18.01,-19.4695304,19.4695304,-1.0,80.96,-87.5209984,87.5209984,C1,C1
119023,-45.58,-52.64,-144.36,-1.0,52.64,-65.8900144,65.8900144,-1.0,45.58,-57.0529418,57.0529418,-1.0,144.36,-180.6968556,180.6968556,C1,C1
105449,-99.02,-118.41,-643.25,-1.0,118.41,-149.3801355,149.3801355,-1.0,99.02,-124.918681,124.918681,-1.0,643.25,-811.4920375,811.4920375,C1,C1
070543,-20.87,-25.4,-135.26,-1.0,25.4,-32.044386,32.044386,-1.0,20.87,-26.329383300000003,26.329383300000003,-1.0,135.26,-170.64266339999998,170.64266339999998,C1,C1
082080,-72.52,-87.62,-597.95,-1.0,87.62,-109.67483020000002,109.67483020000002,-1.0,72.52,-90.7740092,90.7740092,-1.0,597.95,-748.4599945,748.4599945,C1,C1
054524,-24.12,-34.88,-769.36,-1.0,34.88,-44.3474784,44.3474784,-1.0,24.12,-30.666891600000003,30.666891600000003,-1.0,769.36,-978.1873848,978.1873848,C1,C1
026986,94.08,109.16,324.63,1.0,109.16,134.392334,134.392334,1.0,94.08,115.826592,115.826592,1.0,324.63,399.6682245,399.6682245,C1,C1
044124,-279.28,-330.96,-1342.1,-1.0,330.96,-400.9216344,400.9216344,-1.0,279.28,-338.3169992,338.3169992,-1.0,1342.1,-1625.806519,1625.806519,C1,C1
086038,70.78,82.13,242.7,1.0,82.13,103.6111015,103.6111015,1.0,70.78,89.29250900000001,89.29250900000001,1.0,242.7,306.178185,306.178185,C1,C1
007086,133.66,156.68,531.11,1.0,156.68,180.3950848,180.3950848,1.0,133.66,153.89077759999998,153.89077759999998,1.0,531.11,611.4988096000001,611.4988096000001,C1,C1
070427,-6.36,-7.75,-39.13,-1.0,7.75,-9.7007525,9.7007525,-1.0,6.36,-7.9608756,7.9608756,-1.0,39.13,-48.97941230000001,48.97941230000001,C1,C1
038113,91.53,109.34,469.74,1.0,109.34,132.4533826,132.4533826,1.0,91.53,110.8785267,110.8785267,1.0,469.74,569.0383386,569.0383386,C1,C1
010093,172.55,203.19,750.86,1.0,203.19,237.9436176,237.9436176,1.0,172.55,202.062952,202.062952,1.0,750.86,879.2870944000001,879.2870944000001,C1,C1
129817,-51.84,-63.02,-429.46,-1.0,63.02,-80.1003106,80.1003106,-1.0,51.84,-65.8901952,65.8901952,-1.0,429.46,-545.8565437999999,545.8565437999999,C1,C1
088497,-35.05,-41.85,-180.47,-1.0,41.85,-52.3656495,52.3656495,-1.0,35.05,-43.8570135,43.8570135,-1.0,180.47,-225.8166969,225.8166969,C1,C1
127256,109.76,133.44,853.01,1.0,133.44,168.29319360000002,168.29319360000002,1.0,109.76,138.4282144,138.4282144,1.0,853.01,1075.8076819,1075.8076819,C1,C1
085695,-21.82,-24.89,-51.23,-1.0,24.89,-30.6532795,30.6532795,-1.0,21.82,-26.872421,26.872421,-1.0,51.23,-63.09230649999999,63.09230649999999,C1,C1
124392,27.54,32.29,112.73,1.0,32.29,38.7980495,38.7980495,1.0,27.54,33.090687,33.090687,1.0,112.73,135.4507315,135.4507315,C1,C1
089625,-73.73,-87.45,-350.86,-1.0,87.45,-111.1865535,111.1865535,-1.0,73.73,-93.7425339,93.7425339,-1.0,350.86,-446.09392980000007,446.09392980000007,C1,C1
094570,-66.32,-77.05,-232.95,-1.0,77.05,-98.7557555,98.7557555,-1.0,66.32,-85.0030072,85.0030072,-1.0,232.95,-298.5743445,298.5743445,C1,C1
091172,-8.58,-10.72,-69.26,-1.0,10.72,-13.096302400000004,13.096302400000004,-1.0,8.58,-10.481928600000002,10.481928600000002,-1.0,69.26,-84.6128642,84.6128642,C1,C1
023447,-23.43,-27.33,-84.07,-1.0,27.33,-35.2871295,35.2871295,-1.0,23.43,-30.2516445,30.2516445,-1.0,84.07,-108.5469805,108.5469805,C1,C1
019289,-55.84,-64.79,-192.96,-1.0,64.79,-72.67623880000001,72.67623880000001,-1.0,55.84,-62.6368448,62.6368448,-1.0,192.96,-216.4470912,216.4470912,C1,C1
020395,40.36,47.64,178.31,1.0,47.64,52.9299456,52.9299456,1.0,40.36,44.8415744,44.8415744,1.0,178.31,198.1095424,198.1095424,C1,C1
014281,-116.14,-138.05,-586.18,-1.0,138.05,-153.43429200000003,153.43429200000003,-1.0,116.14,-129.08264160000002,129.08264160000002,-1.0,586.18,-651.5038992,651.5038992,C1,C1
041311,85.27,100.85,390.65,1.0,100.85,123.2054195,123.2054195,1.0,85.27,104.1718009,104.1718009,1.0,390.65,477.2453855,477.2453855,C1,C1
109924,-20.21,-23.69,-80.4,-1.0,23.69,-30.841300300000004,30.841300300000004,-1.0,20.21,-26.3107927,26.3107927,-1.0,80.4,-104.67034800000002,104.67034800000002,C1,C1
022934,-88.07,-102.9,-352.25,-1.0,102.9,-127.743147,127.743147,-1.0,88.07,-109.3327401,109.3327401,-1.0,352.25,-437.2937175,437.2937175,C1,C1
090420,93.89,115.08,948.4,1.0,115.08,144.0467868,144.0467868,1.0,93.89,117.5230519,117.5230519,1.0,948.4,1187.121764,1187.121764,C1,C1
066195,94.86,111.38,391.05,1.0,111.38,137.170039,137.170039,1.0,94.86,116.824833,116.824833,1.0,391.05,481.5976275,481.5976275,C1,C1
060789,47.74,55.61,189.96,1.0,55.61,69.6075931,69.6075931,1.0,47.74,59.75663540000001,59.75663540000001,1.0,189.96,237.77483160000003,237.77483160000003,C1,C1
060148,52.47,62.02,289.95,1.0,62.02,78.2686198,78.2686198,1.0,52.47,66.2166153,66.2166153,1.0,289.95,365.9140005,365.9140005,C1,C1
094303,32.49,37.39,96.25,1.0,37.39,47.5387677,47.5387677,1.0,32.49,41.3087607,41.3087607,1.0,96.25,122.3751375,122.3751375,C1,C1
022169,-24.23,-28.2,-83.91,-1.0,28.2,-35.854326,35.854326,-1.0,24.23,-30.8067489,30.8067489,-1.0,83.91,-106.6856913,106.6856913,C1,C1
016502,-9.83,-11.43,-35.2,-1.0,11.43,-12.5908308,12.5908308,-1.0,9.83,-10.8283348,10.8283348,-1.0,35.2,-38.774912,38.774912,C1,C1
102382,-34.94,-41.08,-147.19,-1.0,41.08,-52.65428999999999,52.65428999999999,-1.0,34.94,-44.784345,44.784345,-1.0,147.19,-188.6607825,188.6607825,C1,C1
095910,34.81,40.49,125.6,1.0,40.49,50.68173790000001,50.68173790000001,1.0,34.81,43.5720251,43.5720251,1.0,125.6,157.214776,157.214776,C1,C1
015255,-150.53,-169.33,132.78,-1.0,169.33,-193.2800352,193.2800352,-1.0,150.53,-171.8209632,171.8209632,1.0,132.78,151.5604032,151.5604032,C1,C1
074222,-8.48,-7.53,220.38,-1.0,7.53,-9.6479631,9.6479631,-1.0,8.48,-10.865169600000002,10.865169600000002,1.0,220.38,282.36628260000003,282.36628260000003,C1,C1
020436,-9.5,-11.14,-38.25,-1.0,11.14,-12.157304800000002,12.157304800000002,-1.0,9.5,-10.367540000000002,10.367540000000002,-1.0,38.25,-41.74299,41.74299,C1,C1
109199,22.79,27.29,121.31,1.0,27.29,34.147158299999994,34.147158299999994,1.0,22.79,28.516443299999995,28.516443299999995,1.0,121.31,151.7915637,151.7915637,C1,C1
116876,54.31,63.83,229.32,1.0,63.83,79.2379237,79.2379237,1.0,54.31,67.4198909,67.4198909,1.0,229.32,284.6755548,284.6755548,C1,C1
069625,-155.97,-183.41,-664.85,-1.0,183.41,-223.9857943,223.9857943,-1.0,155.97,-190.4752431,190.4752431,-1.0,664.85,-811.9347655,811.9347655,C1,C1
125638,-54.16,-68.0,-497.4,-1.0,68.0,-85.7582,85.7582,-1.0,54.16,-68.30388399999998,68.30388399999998,-1.0,497.4,-627.2960099999999,627.2960099999999,C1,C1
072302,-1064.78,-1284.45,-7469.19,-1.0,1284.45,-1569.1740315,1569.1740315,-1.0,1064.78,-1300.8097826,1300.8097826,-1.0,7469.19,-9124.8853473,9124.8853473,C1,C1
109429,-130.41,-153.79,-654.64,-1.0,153.79,-200.1469197,200.1469197,-1.0,130.41,-169.7194863,169.7194863,-1.0,654.64,-851.9681352,851.9681352,C1,C1
043560,-19.82,-20.89,108.69,-1.0,20.89,-24.6784015,24.6784015,-1.0,19.82,-23.414357,23.414357,1.0,108.69,128.4009315,128.4009315,C1,C1
022490,-96.89,-112.74,-341.79,-1.0,112.74,-147.8370894,147.8370894,-1.0,96.89,-127.0528259,127.0528259,-1.0,341.79,-448.1926449,448.1926449,C1,C1
065323,-25.58,-29.43,-76.05,-1.0,29.43,-35.9549253,35.9549253,-1.0,25.58,-31.2513418,31.2513418,-1.0,76.05,-92.9110455,92.9110455,C1,C1
131463,-54.39,-62.0,-106.72,-1.0,62.0,-75.71874,75.71874,-1.0,54.39,-66.4248753,66.4248753,-1.0,106.72,-130.3339344,130.3339344,C1,C1
014711,-2.96,-3.48,-12.4,-1.0,3.48,-4.0081248,4.0081248,-1.0,2.96,-3.4092096,3.4092096,-1.0,12.4,-14.281824000000002,14.281824000000002,C1,C1
085926,-12.22,-14.03,-29.98,-1.0,14.03,-17.982391299999996,17.982391299999996,-1.0,12.22,-15.6624962,15.6624962,-1.0,29.98,-38.4256658,38.4256658,C1,C1
090483,-7.27,-8.52,-29.08,-1.0,8.52,-10.496554799999998,10.496554799999998,-1.0,7.27,-8.9565673,8.9565673,-1.0,29.08,-35.8262692,35.8262692,C1,C1
048208,-30.26,-34.97,-50.26,-1.0,34.97,-43.7722987,43.7722987,-1.0,30.26,-37.8767446,37.8767446,-1.0,50.26,-62.9109446,62.9109446,C1,C1
109441,132.99,154.65,472.79,1.0,154.65,199.74439350000003,199.74439350000003,1.0,132.99,171.76855410000005,171.76855410000005,1.0,472.79,610.6508361000001,610.6508361000001,C1,C1
045760,-255.43,-299.57,-1061.27,-1.0,299.57,-377.8027055,377.8027055,-1.0,255.43,-322.1355445,322.1355445,-1.0,1061.27,-1338.4206605,1338.4206605,C1,C1
077512,49.24,57.65,196.94,1.0,57.65,72.7283575,72.7283575,1.0,49.24,62.118722000000005,62.118722000000005,1.0,196.94,248.449657,248.449657,C1,C1
124127,72.75,86.94,418.16,1.0,86.94,105.3217242,105.3217242,1.0,72.75,88.13153249999999,88.13153249999999,1.0,418.16,506.5715688,506.5715688,C1,C1
067742,16.3,19.32,78.0,1.0,19.32,23.6026644,23.6026644,1.0,16.3,19.913221,19.913221,1.0,78.0,95.29026,95.29026,C1,C1
011403,45.15,52.36,153.6,1.0,52.36,57.70072,57.70072,1.0,45.15,49.7553,49.7553,1.0,153.6,169.2672,169.2672,C1,C1
051965,106.03,125.09,537.72,1.0,125.09,161.50995350000002,161.50995350000002,1.0,106.03,136.90063450000002,136.90063450000002,1.0,537.72,694.2771780000002,694.2771780000002,C1,C1
132657,1.44,1.66,2.28,1.0,1.66,2.1760243850116,2.1760243850116,1.0,1.44,1.8876356110944,1.8876356110944,1.0,2.28,2.9887563842328,2.9887563842328,C1,C1
133763,49.72,57.96,183.87,1.0,57.96,82.94609781982439,82.94609781982439,1.0,49.72,71.15389895793079,71.15389895793079,1.0,183.87,263.1349034874243,263.1349034874243,C1,C1
095368,0.72,0.94,7.18,1.0,0.94,1.1862705999999996,1.1862705999999996,1.0,0.72,0.9086328,0.9086328,1.0,7.18,9.0610882,9.0610882,C1,C1
095942,-57.6,-67.97,-286.31,-1.0,67.97,-87.11782869999999,87.11782869999999,-1.0,57.6,-73.82649599999999,73.82649599999999,-1.0,286.31,-366.9663901,366.9663901,C1,C1
089531,19.85,23.15,74.24,1.0,23.15,30.1281045,30.1281045,1.0,19.85,25.83338550000001,25.83338550000001,1.0,74.24,96.6181632,96.6181632,C1,C1
083240,-22.37,-26.82,-112.94,-1.0,26.82,-34.0997526,34.0997526,-1.0,22.37,-28.441889100000004,28.441889100000004,-1.0,112.94,-143.5953042,143.5953042,C1,C1
082800,87.02,102.59,400.86,1.0,102.59,127.3542001,127.3542001,1.0,87.02,108.0257578,108.0257578,1.0,400.86,497.6235954,497.6235954,C1,C1
106464,11.89,13.92,46.48,1.0,13.92,17.4238032,17.4238032,1.0,11.89,14.8828319,14.8828319,1.0,46.48,58.1794808,58.1794808,C1,C1
026002,-5.84,-6.57,-2.49,-1.0,6.57,-8.2208439,8.2208439,-1.0,5.84,-7.307416799999999,7.307416799999999,-1.0,2.49,-3.1156623000000003,3.1156623000000003,C1,C1
095190,4.58,7.0,145.83,1.0,7.0,8.83113,8.83113,1.0,4.58,5.7780822,5.7780822,1.0,145.83,183.97766970000004,183.97766970000004,C1,C1
019630,-21.64,-24.85,-62.65,-1.0,24.85,-27.362832,27.362832,-1.0,21.64,-23.8282368,23.8282368,-1.0,62.65,-68.98516799999999,68.98516799999999,C1,C1
033090,104.65,122.95,435.95,1.0,122.95,157.5370645,157.5370645,1.0,104.65,134.08909150000002,134.08909150000002,1.0,435.95,558.5870945,558.5870945,C1,C1
027000,132.62,154.91,513.98,1.0,154.91,189.1869357,189.1869357,1.0,132.62,161.9648274,161.9648274,1.0,513.98,627.7083546,627.7083546,C1,C1
074474,144.42,174.41,893.1,1.0,174.41,211.3552703,211.3552703,1.0,144.42,175.01248859999998,175.01248859999998,1.0,893.1,1082.2853730000002,1082.2853730000002,C1,C1
089359,-36.05,-42.31,-152.52,-1.0,42.31,-52.9598501,52.9598501,-1.0,36.05,-45.1241455,45.1241455,-1.0,152.52,-190.91080920000005,190.91080920000005,C1,C1
046030,53.83,75.36,-5082.59,1.0,75.36,92.77644960000002,92.77644960000002,1.0,53.83,66.27065130000001,66.27065130000001,-1.0,5082.59,-6257.2273749000005,6257.2273749000005,C1,C1
050224,-181.04,-218.5,-1502.98,-1.0,218.5,-275.55253500000003,275.55253500000003,-1.0,181.04,-228.3113544,228.3113544,-1.0,1502.98,-1895.4231078,1895.4231078,C1,C1
085398,72.9,87.67,534.05,1.0,87.67,112.32894090000002,112.32894090000002,1.0,72.9,93.40458300000002,93.40458300000002,1.0,534.05,684.2622435000001,684.2622435000001,C1,C1
013373,-97.01,-113.23,-365.87,-1.0,113.23,-124.77946,124.77946,-1.0,97.01,-106.90502,106.90502,-1.0,365.87,-403.18874000000005,403.18874000000005,C1,C1
113373,79.37,92.87,310.66,1.0,92.87,120.9046669,120.9046669,1.0,79.37,103.3294219,103.3294219,1.0,310.66,404.43893420000006,404.43893420000006,C1,C1
013054,491.4,596.8,4428.67,1.0,596.8,675.0762879999999,675.0762879999999,1.0,491.4,555.8520239999999,555.8520239999999,1.0,4428.67,5009.5343572,5009.5343572,C1,C1
116899,23.93,28.06,95.49,1.0,28.06,35.96478259999999,35.96478259999999,1.0,23.93,30.6713203,30.6713203,1.0,95.49,122.39048789999998,122.39048789999998,C1,C1
106351,-36.81,-42.77,-130.16,-1.0,42.77,-53.535636700000005,53.535636700000005,-1.0,36.81,-46.0754451,46.0754451,-1.0,130.16,-162.9225736,162.9225736,C1,C1
059738,33.49,36.07,-151.54,1.0,36.07,46.2312797,46.2312797,1.0,33.49,42.9244679,42.9244679,-1.0,151.54,-194.2303334,194.2303334,C1,C1
126054,-52.47,-60.35,-149.76,-1.0,60.35,-75.5165585,75.5165585,-1.0,52.47,-65.6562357,65.6562357,-1.0,149.76,-187.3961856,187.3961856,C1,C1
074903,34.8,41.39,172.21,1.0,41.39,50.9920661,50.9920661,1.0,34.8,42.873252,42.873252,1.0,172.21,212.1609979,212.1609979,C1,C1
087794,64.0,74.74,243.65,1.0,74.74,94.288247,94.288247,1.0,64.0,80.7392,80.7392,1.0,243.65,307.3766575,307.3766575,C1,C1
043895,-109.72,-128.4,-431.13,-1.0,128.4,-159.343116,159.343116,-1.0,109.72,-136.1614228,136.1614228,-1.0,431.13,-535.0280187000001,535.0280187000001,C1,C1
060666,339.93,394.97,542.99,1.0,394.97,490.3276071,490.3276071,1.0,339.93,421.9992999,421.9992999,1.0,542.99,674.0840757,674.0840757,C1,C1
109705,113.84,132.31,402.09,1.0,132.31,169.5830501,169.5830501,1.0,113.84,145.9098664,145.9098664,1.0,402.09,515.3627739,515.3627739,C1,C1
048741,-278.71,-327.37,-994.24,-1.0,327.37,-409.6282599,409.6282599,-1.0,278.71,-348.74146169999995,348.74146169999995,-1.0,994.24,-1244.0626848,1244.0626848,C1,C1
055865,42.93,50.85,205.67,1.0,50.85,65.6773515,65.6773515,1.0,42.93,55.4479587,55.4479587,1.0,205.67,265.6413153,265.6413153,C1,C1
098773,-173.64,-203.47,-702.51,-1.0,203.47,-258.6978621,258.6978621,-1.0,173.64,-220.7711052,220.7711052,-1.0,702.51,-893.1922893,893.1922893,C1,C1
